reviewerID,asin,predictRating,T_v,overall,reviewText
A2942D8DAMTQKJ,9434682614,1,-1,3.0,good mix but 9.0 is much better and seems to flow better and rock harder but not bad and worth the buy
A3C7P959Q5CVK5,B000VNGSCA,-1,1,5.0,"This Calendar/Kirshner Lp,AKA ""Sugar,Sugar"" as a Reissue in 1970) Was the sophmore Lp by the Cartoon Group The Archies (Jeff Barry,Ellie Greenwich,Andrew Jokchim[Kim] and Toni Wine)..It reached #1 on the wings of ""Sugar,Sugar"",the single that knocked off The Hollies' ""The Air That I Breathe"" out of the #1 spot in the UK in 1969! There's not a bad track here..Everything's Primo stuff here! But,aside from a CD made by RKO/Unique,mislabeled on the covers as ""The Archies"",there has been no TRUE Reissue of the original Lp on CD with its cover..This has changed,however,with this Custom-Made CD-R! It's better than the RKO/Unique CD,especially on ""Sugar""..The tapes on that CD were considerbly slower and on the track I've just mentioned,the tape source was muddied in its sound! EWW! But,here,it's been cleaned up! Also,the Original CD had Spots of Drop-Outs in certain songs,mainly on ""Melody Hill""..It was Super-Annoying! But,here,again,cleaned up! I LOVE THIS!"
A1GH646HGNHD4C,B000VRGXK8,-1,1,5.0,Today's musicians could learn a lot from the old school bands. Too bad public schools had to cut back on music and arts programs.
A16C9QBZHS9UDO,B000VRQQRS,-1,1,5.0,If you like catchy rock music than this song is for you!  It rocks!
A15YRXWU5RF4T8,B000VRPFJI,-1,1,5.0,fantastick
ASFQBB524HVRJ,B000VRSUJ0,-1,1,4.0,1
A12TCISHLKHWP0,B000VRSUJ0,1,-1,3.0,"If you were ONCE a fan of the band, or if you are a fair-weathered fan and only want a ""best-of"" collection, this is it.  Has all the essentials of the band from their start to their later works.  A nice trip down memory lane for me."
A1KIFGYHBW12U8,B000VRPE30,-1,1,5.0,"Title basically says it all.  The rest of the album is just okay.  Like I said, I'm not a fan.  This song, however, made me stop in the store, look it up, and buy it."
A3PYQ6EULBFXOL,B000VRSX4M,-1,1,5.0,Follow up to Hate Me.
AH0AG1JFF0Q2N,B000VRSXII,-1,1,4.0,"Quick buying on the computer, downloading not so bad. Once again, issues getting to iTunes or Windows Media. But I think that's a computer bug."
A3G728TJ3FQNUB,B000VRTJI6,-1,1,5.0,"it took me a long time to finally see how great this cd is. while i liked sum 41 for a long time, this cd was always dull in comparison to does this look infected. which was a very dark, angry cd. and this was more or less the opposite. this cd was very fun and fast and upbeat. i must admit, their choices of singles could have been better. i feel like their songs like Summer, Rhythms, Handle This, and Heart Attack were miles ahead of fat lip and motivation. this is a classic pop punk cd and when i heard the band had planned their newest work to sound more like this, i was excited at the time. but of course it fell flat and didn't even come close and thats because this cd is nearly untouchable in the realm of pop punk."
A17R7H005QCW8O,B000VRTJI6,-1,1,5.0,"If you don't like this album, you're either a huge snob, or deaf.

Radio-friendly pop-punk, that would be the best and most accurate description of ""all killer no filler"", which took the world by storm mid 2001 with its single ""fat lip"". Chances are, unless you were living under a rock, you've heard that song, and their other radio friendly hit, ""in too deep"". Although sum 41 has shifted their style since the release of ""all killer"", this band never fails to amaze, and getting any album from them is worth your while.

Upside: ""Fat Lip"" is perhaps one of the catchiest and most original pop-punk songs I've ever heard.

Downside: The album is a little short, and fails to live up to it's name with the :49 second filler song ""wake up"".

You'll like ""SUM 41"" if you like: Blink 182 and Green Day."
A6375070JH5V9,B000VRTJI6,1,-1,1.0,".....yeah right!....well,you want a review for this album........ok........this is the worst band in the world..is music for 5 years old brats who think they're cool listening to whining sorry lyrics and boring rappings......if you're into punk listen to real punk bands........what about some wizo.....they are young neither.......or bad religion...they're gods.........don't be a sucka my friend and if you bought this album gave it to your little cousins,......but I don't think they're dumb enough to take it........."
A3U28HWEQ3JBIB,B000VRSXHE,-1,1,5.0,For some reason I become a choreographer in my head when this plays and I imagine a bunch of people doing the stroll in a modernized version.
A3GKMK6KQH3Y1H,B000VRQPLA,1,-1,3.0,"This is a promising debut, all right, and Luke Reynolds' lead vocals definitely fall into the ""achey-breaky"" school that was practically founded by Chris Martin.  Some of the songs are memorable, especially the title track, ""Boxcar Racer"", and ""Every Ship Must Sail Away"".  And the instrumentation is at times gorgeous, with excellent fiddle and mandolin work; in fact, that's when the band really shines.  Steven Harris' production defintiely leaves some Dave-Matthewisan footprints, and that's fine with me, too.  So what's the problem?  The CD as a whole just doesn't excite me - much of it has a pleasant familiarity and all the excitement of Keane's debut (in other words, capable but not artistically challenging).  I'm still waiting for a new band this year that will knock my socks off, and these guys only gave my socks a gentle tug."
A1IWWRZJOXOSYP,B000VRQPLA,1,-1,3.0,"Blue Merle's debut CD has some very good things going for it.  The band's sound is kind of mellow folk-country-pop that has an appeal.  Lead singer Luke Reynolds has an expressive moan in his voice that communicates longing, sadness and desire.  The great weakness of the disc is that the tracks blend facelessly into each other without any jumping out as truly memorable.  Their sound is impressionistic with emphasis on atmosphere and mood, a wonderful rainy day disc.  ""Every Ship Must Sail Away"" is a good example of the aching groove in which the band revels, ""Cause years pass & people change; the bluest skies can turn to grey.""  ""Boxcar Racer"" has a nice jazz groove and a distinguishable melody & is one of the better tracks.  ""Either Way It Goes"" also gets a bit of energy, ""I didn't mean to let you down, but sometimes even angels hit the ground.""  Ultimately, Blue Merle show promise and have a nice sound, but now they need to hone their songwriting skills to make tracks that stick in the memory.  Enjoy!"
AOJTT268M9FLP,B000VRWV4U,-1,1,5.0,The memories
A3AX3QJDROE7UI,B000VRWVYK,-1,1,5.0,A++
A1JE2OQCZ4FT06,B000VRWV4U,-1,1,5.0,Grate
A1474CBXCGO69L,B000VROAAS,1,-1,3.0,"I feel like the chorus repitition factor on this song is not as bad as on their song 'No Doubt', but it's up there! All in all, I like the harmonies that these ladies created together, the song is definetely one that you can bump to while you are rolling down the street with your friends screaming the lyrics! :)"
ASFQBB524HVRJ,B000VS4HNM,-1,1,4.0,1
AVUODZZZB0O6C,B000VSWCQG,-1,1,5.0,One of her biggies
A35Q0RBM3YNQNF,B000VT3TDK,-1,1,5.0,"Putting two voices together for a duet can have unpredictable results. Pairings that sound good on paper often fail in execution. But then, as in this case, a combination of two unique voices that are not an obvious choice for a duet unexpectedly come together to create something memorable.  ."
A1YEFBY58HZIMI,B000VT3TDK,1,-1,3.0,good
A2JUEKLQWMTGTC,B000VUBWDI,-1,1,4.0,Only downfall was that I purchased for my uncles funeral memorial and was not able to download it to another place after I purchased it so was really a waste of money.
A13FWZR3XY1YZ3,B000VWKVSI,-1,1,5.0,"This song is virtually never played on the radio where I live, and I never knew who sang it.  Now I can hear it anytime I want!"
ASL61YP0GQGBB,B000VWKVSI,-1,1,5.0,A classic!
A16XOX8LCI1IPE,B000VWKVSI,-1,1,5.0,oldie but goodie
A2GB0ZN99SUTWX,B000VWJ70G,-1,1,5.0,There are not too many songs that are able to survive with the same character year after year. The song quality is on target.
A3Q2TVCJP08EJL,B000VWLDOY,1,-1,3.0,"The song is a classic and I love it. It helps motivate me from cleaning to being on the threadmill.  Its clear, sounds great, and love the base!"
A2MGGTDT8AMKJ5,B000VWLDOY,-1,1,5.0,classic
A1DBDCQASEIMDW,B000VWLEIO,-1,1,5.0,"The teddy bear loving paw of the piano climbs his way into a song of great emotional rift and feeling. Why don't the great self centered meatballs of music production play this song on the radio or the net. They are wackos that don't know a hit from ahola...that's what... Where the Hell is the music award for this song.
  Do you know what I'm doing here I'm bringing this song back from the dead. Do you know why Because I know music and this song never got the respect it deserved. Screw American Idol. Let see them write a song and Play the piano and sing like this Grizzly could. Tell me this song is not underrated, Tell me this song sucks...I dare you too!"
A2HWD9PTM7RBXN,B000VWLEC0,1,-1,3.0,"A Single Man is a big improvement over Blue Moves.  Just the first few tracks proves that.  Love the Big Dipper tune with its jazzy arrangements.  Shine On Through is one beautiful ballad.  And Song For Guy is soothing to the soul. The piano touches are quite special.

Elton explores many styles on this recording as opposed to sticking with a constant arrangment as he has done on previous recordings such as Caribou and Madman Accross The Water.  This is a good thing.  Howeve, the last few songs are pretty unmemorable in the hook department.  Others midway through the record have pleasant arrangments but lack a strong melody.

Therefore, this is a good recording but not on the same level as Elton's prime time era or even The One or Too Low For Zero."
A3GTI1Z7YE49ZS,B000VWLEC0,1,-1,2.0,"""A Single Man"" by Elton John is a hard one to evaluate. On the one hand, the songs are mostly good ones; and the production is super sweet! Very soft and understated. But Elton's vocals are mostly dis-engaged and generally charmless.

""Return to Paradise"" might just be; what with those beautiful Falsetto vocals, ""Georgia"" might  be an under-rated one of those Southern Anthems that filled up ""Tumbleweed Connection"". But, for me, the real nuggets are the final three songs ""Madness"", ""Reverie"" and ""Song for Guy"", which all sit well together, kind of a trio of darkness, really; ""Madness"" is a spine chilling disco-prog-rocker with lots of haunting piano chords; ""Reverie"" is brief but effective, and ""Song for Guy"" is suitably melancholy and ethereal, given it's essentially a requiem. The vocal part is particularly evocative.

The other songs aren't bad. ""I don't care"" is a fun rocker in the style of his earlier ones, but the vocals don't relay the fun. ""Part-time love"" is the best of the rest, a pumpy little tune with a big production. Not a bad album, Rating **1/4 or 2.25"
A3SOV9HFM5H9T1,B000VWGZ8S,-1,1,5.0,"I wish I had friends like Eric Clapton sounds like he wants to be friends with a girl in this song. I was about to spend the rest of my life laying on the floor when being a highly medicated individual made the world feel like it was spinning around every time I stood up. I get stiff when I sit for a long time. My body loves this song and listening to Eric Clapton play the guitar. All he asks is:

Don't you think you want someone to talk to?"
A2K9M75G0A7CM2,B000VWGZ8S,-1,1,5.0,slowhand
AAPHOMEQ3A9LA,B000VWGZKG,-1,1,4.0,When I first heard it I thought it said dust on the Bible which would have been fitting too.  Great song.
A2JE1FQQBSH8N0,B000VWMTHE,-1,1,5.0,prime member don't understand why I pay for each song?
A29SUO69847PRG,B000VWMTHE,-1,1,5.0,Pure Eric Clapton!
A2ABJ4XM4MJ5CD,B000VWMTHE,-1,1,5.0,a
A34524LFZB79ZH,B000VWMTHE,-1,1,5.0,Blast from the past!!!
A149XUJ3L1Z22U,B000VWMTHE,1,-1,3.0,Love this song.  Could never find it.  I really don't listen to music much but I know what I like and I can listen to it while traveling or just to get away for awhile.
A3KLA39CHK9JHV,B000VWMTHE,-1,1,4.0,"There are a lot of various performances of Clapton's version of Wonderful tonight and this is pretty good, but does not quite have the punch that Pegatha Sue's version of the sax solo has. Otherwise OK."
A1NP3W5IVI2RF8,B000VWP7FA,-1,1,5.0,ty
A28AJ511MTC11F,B000VWMT7Y,-1,1,4.0,Oldies but goodies
A3NF8CNAO4S5O8,B000VWMT7Y,-1,1,5.0,"I ordered this song because i liked it. this is my obligated review. At least you get to sample the music like at the Virgin record store before you buy so i'm not sure if I could have a complaint...unless it's rap music, modern day rap then i wouldn't be purchasing it...just complaining"
A36TIZA17LFN00,B000VWMT7Y,-1,1,5.0,"I listened to several versions of this song, once I discovered the joy of buying just one song on the internet. The sample wasn't enough to hear if it was the version I wanted, and I also downloaded another one, but it wasn't ""the one."" This is the one I've been looking for."
A3HHE336HO4C9R,B000VWKKTS,-1,1,5.0,"Because I only bought the song as an Mp3 download, the only thing I can say is that the Amazon download process is a bit of a pain."
A1UJGZQJG6BP9K,B000VWS1XK,-1,1,4.0,"Regular somewhat racist, no holds bars Denis Leary. Mainly purchased for the chorus to make fun of people I know. Good fun song if you can handle Leary's unique voice (at times his general tone does bug me)."
A2TOLQWF59YZON,B000VX51GY,-1,1,5.0,Where was I when this first came out ???  I don't know but I like it now ; & probably always will....
A1B3PHS51MRZME,B000VXC7SE,-1,1,5.0,"Lost the first copy, needed another one.l"
A3BLGCNS3KRUB7,B000VXC7SE,1,-1,3.0,"Good lyrics, nice song to remind you of your special day!!!"
AO706Z80OA9K,B000VXHQI0,-1,1,5.0,oldie but goodie
A18SFK2MWTMKGZ,B000VZE3N4,-1,1,5.0,"not a fan of any of his new stuff, i missed his old stuff. so i downloaded this song since it was one of my favorites"
A1IWCIP8CN0F7S,B000VZE4WY,-1,1,5.0,This is one song that is seldom included in greatest hits albums.  I could only get this song on this album.  Truely classic Haggard
A1CHLJQMZN8LHG,B000VZFU0O,1,-1,2.0,"I was a little girl when LL was at the top of his game, and yes I had a crush on him.  Can you believe this guy still made hits when I got to high school?  I realize whenever I see this music video, it makes me feel good, and so does this song.  Therefore, I will say it takes me back to the old days and good memories.  The beats and rhythm in the song sound like a merry-go-round would sound if music went with it.  ""Merry-go-round,""  ""Around"" the way..""  anyway, he is rhyming about making passes at girls while walking down the block, most likely in Jamaica, Queens where he grew up.  Flirting with ladies while they do everyday things like sucking on a ""blow pop.""  I bought that brand lollipop all the time where I went to elementary and junior high school in Crown Heights.  The rhythm and harmonies in this song are soft, and not too hard."
A3JGY8WYUZBU6D,B000VZDZK6,-1,1,5.0,"I really liked this song, so much that I bought it. I hate reviewing music, who am I Rolling stone magazine? but this reviow your purchases keeps coming up, so to clear it I wrote a review."
A18SFK2MWTMKGZ,B000VZFU1I,-1,1,5.0,i hate his new music but i miss his old stuff so i downloaded this song and i love it.
A13XGH1V3BQPJI,B000VZFU1I,-1,1,4.0,the sound quality could be better to hear it as loud as I hear other songs I have to jack it all the way up
A3R6BEBJAY5H6L,B000VZFXEC,-1,1,5.0,As described
A3EIB2LTI62OLF,B000VZJS20,1,-1,3.0,ok
AGE08MG3Y79HC,B000VZJS20,-1,1,5.0,What can I say.......
AMSIVOSFZJXIB,B000VZJS20,-1,1,5.0,You have to buy it separately if you want the big MMxxl songs
A2L5CYGM8CHN89,B000VZJS20,-1,1,5.0,it is what it is
A2E63ZRSEFJ95F,B000VZJS20,-1,1,5.0,x rated
A3VAFDZGHTRIRA,B000VZJS20,-1,1,5.0,What can I say. Another rock classic
A1S28L6LVIVPV3,B000VZJS20,-1,1,4.0,"It's a good song, and I wouldn't have bothered buying it if I didn't like it. It was a cheap buy, so really, why not?"
A19YNFIAO5KHGP,B000VZJU6E,-1,1,4.0,I rate the stars on the originality of the recording. Many times it is not the original release of the record.
A1EQUW7QUZPTYF,B000VZJU6E,-1,1,5.0,As expected
A2HBUO3PBSC12Y,B000VZJPUA,-1,1,5.0,"I had this on tape, but I only needed a couple of songs off of it. So I just bought what I needed."
A2INSJGT4810EJ,B000VZJPJ6,-1,1,4.0,No comment
AG4VHRI7L9XS5,B000VZJPJ6,1,-1,3.0,"It's been a long time since I've listened to this song, so I got it and it still sounds good."
A2Q5R7WH82N4G4,B000VZJPJ6,1,-1,3.0,Okay.
A9U7K46XZ8VZA,B000VZJPJ6,-1,1,5.0,Good song they should come back but isn't going to happen they made some good music one of the good ones here
A3OO4WIO4SKD55,B000VZMRQE,-1,1,5.0,"This is the real ""Let It go"". On The Album, ""Just Like You"", you get the video edition of the song which removes about 50 percent Of Lil Kim's rap verse, Keyshia's add libbing at the end of Lil Kim's rap and the second chorus. If you have the album, I suggest buying this MP3. If you have the album on the an mp3 player, I suggest buying this MP3 and replacing it for the album track. This is also known as ""Let it go Extended"". As sucky as it was to put the edited video version on the album, I still think buying this mp3 in addition to the album is worth the extra $0.89 Amazon is charging for it."
A1G0VN1UHJ0M8U,B000VZO8QG,-1,1,4.0,I really enjoy this song.  It has a certain Darkness about it.  Check bigboydezyne.net when you get a chance for more info
A2E63ZRSEFJ95F,B000VZO8QG,-1,1,5.0,different
AAH3KOCYCBIQI,B000VZO8QG,-1,1,5.0,the original version is the best version. i already had this song bought it by mistake i would like to hear the quiet and alternate versions of this songs in their entirety. this song is very quite and requires the turning the volume up to hear the song and down at the end when its very distorted and loud.
AKNT0SBNN5YM8,B000VZPF2W,-1,1,5.0,Another hit from the hit maker.
AJF6NFPAW3G3K,B000VZPF2W,-1,1,5.0,Not fond of Kanye but do like this song. The beat is what I like most about it. I purchased the clean version bc I don't like vulgar language in music.
A37IRE9GZ0CZ7I,B000VZPF2W,-1,1,5.0,"I heard the Glee version and I decided that I wanted the actual (well, edited) version. It's different and slightly more graphic--hence it says, edited, not ""clean"" version."
A2W9LEXD3BAETW,B000VZQISW,1,-1,3.0,"I like this song and wanted to add it to my huge music collection, so I purchased it. Keeping all of that in mind, there are a whole lot of Trisha's albums/tracks that I'd put ahead of this and consider ""essential"" tracks too."
AUDSM2CTLLW1Q,B000VZQHNS,-1,1,5.0,"Nelly Furtado completely remade herself in 2006.  Her earlier work, including hits ""I'm Like a Bird"" and ""Powerless"" were fun and entertaining songs (and Nelly is a very attractive, appealing artist), but they didn't excite the mass audiences.  They had more appeal to the Adult Contemporary chart.

  2006 saw the debut of her song ""Promiscuous"", where she teamed with Justin Timberlake and super-producer, Timbaland, to create this raw, sexually charged song that showed that Nelly was a bona fide sex symbol, instead of just being a cool hipster.  Timbaland's beats have always been among the best in the business.  However, Nelly's clever raps and strong vocals take ""Promiscuous"" to another level, as in all the way to #1 on the Billboard Hot 100. This set the tone for the remainder of her album ""Loose"", which showed her new image to be genuine instead of posed."
A8IVYKSKP8QFY,B000VZSBPK,-1,1,5.0,"If you have heard of Jeff Lynne and or ELO (The Electric Light Orchestra), this song from The New Radicals will sound a lot like the 70's version of ELO.

It took me about two weeks to track this tune down, and everyone I explained it too thought I was crazy saying it ""ELO who?""

The ELO song best close to this is

""All Over The World"" (from the Xanadu Soundtrack)

Listen to that and you'll see what I mean...

This song however is a great inspirational song and a great sounding one at that."
AESOX3IZ3F8VT,B000VZSBPK,-1,1,5.0,A one hit wonder
A2MEISSFIZCSP4,B000VZSBPK,-1,1,5.0,A 90s Classic
A2IKFX7NYHXVOC,B000VZSBPK,-1,1,5.0,"New Radicals is a classic example of a band that showed great promise, but broke up just as I ""discovered"" them.  ""You Get What
You Give"" is their best work, though.  It's fresh, fun, and energetic with lyrics to match."
A2RXX5DX05MFEU,B000VZSBPK,-1,1,5.0,"I don't know what happened to this band. Remember seeing them on letterman and after they finished playing, Letterman went over to shake hands with them and the lead singer just turned his back and walked off. I never found out why. But the song itself is a
masterpiece."
A3IL26VFYUWF59,B000VZSBPK,1,-1,3.0,"This song is just one of those you find yourself randomly singing now and then, So be it give it a test ride."
A2VSNRJOQET5BM,B000VZSBPK,-1,1,5.0,"When I first heard this I thought it was an old resurrected version of an old Mick Jagger tune. To me, the lead singer sounds like a young Mick Jagger! Very nice tune!"
A2HBUO3PBSC12Y,B000VZRASO,-1,1,5.0,"I had this on tape, but I only needed a couple of songs off of it. So I just bought what I needed."
A8IVYKSKP8QFY,B000VZRASO,-1,1,5.0,"Good to see the KISS tunes now DRM free and encoded in their proper rate of 256 kbps. I have now a way to complete my Kiss collection (own their older LPs, 8tracks, etc).

Remember when your purchasing from iTunes, your only RENTING your music, once you quit iTunes, they yank back all the rights for you to play your music. So whats this mean?... your hundreds of dollars of music, is worthless files if you quit itunes... why? because the awful DRM that your music has been infected by. You don't own your iTunes, you will never own it as long as DRM, the RIAA and Apple have anything to do with it.

Purchase your music from Amazon!.... DRM Free, Encoded at 256 kbps (higher then iTunes could dream of), and its the same price!"
A1HDLQ79OCY4X2,B000VZV9TA,-1,1,5.0,For my MP3 player
A18758S1PUYIDT,B000VZV9Y0,-1,1,5.0,"I imagine Shambala to be one of those possibly imaginary places that used to be such popular song fodder in the 60s  and 70s.  This song was also perfectly suited to a couple of episodes of the TV series LOST.

It's one of those ditties that you sing along to even though you fully realize that you may never comprehend the lyrics or the meaning, and it doesn't matter anyway.

There are other Three Dog Night songs that bear listening to and possibly downloading as well.  Give them a listen."
A1L5C5FV7N4G02,B000VZV9Y0,-1,1,5.0,Ty
A252UVOWRR2KPW,B000VZV9XG,1,-1,3.0,...I just bought this song to round out my collection of Three Dog Night hits.  I found some of Three Dog Night's hits on Amazon that I had totally forgotten about.  Stuff that brought back memories...
A1TEYLNTK6RICG,B000VZV8KK,1,-1,3.0,"I enjoy listening to ""Low Spark of High-Heeled Boys"". It lasts about 11 minutes, and is easy listening."
A3F4C35NJBFCRE,B000VZV5Z8,-1,1,4.0,is a song I purchased through the MP3 download process.  I am rating the song here and not the album.  Why I'm asked to rate the album I do not know.
A2XS8TJDRIWSB0,B000VZV5Z8,-1,1,4.0,I never realized that thissong was by them.
AE51IBCJ1LQQD,B000VZV5Z8,-1,1,5.0,This is what the music of today is lacking - meaningful lyrics and good voices. This is great for anyone who likes classic R&B or oldies
A3JGY8WYUZBU6D,B000VZV5Z8,-1,1,5.0,"I really liked this song, so much that I bought it. I hate reviewing music, who am I Rolling stone magazine? but this reviow your purchases keeps coming up, so to clear it I wrote a review."
A2XEK2WZSZ2A6G,B000VZVJ6I,-1,1,4.0,"good song with great memories. voice ok, did I hear him go flat?  YA! but it makes it more like the struggles jof the average joe.."
A1GQQI7KB9VM0C,B000VZV6NE,-1,1,5.0,"Petty, duh"
A1MSO3EK95SVCF,B000VZV6NE,-1,1,5.0,It wrecks grate and locks grate
A1BGOR13TRKLV8,B000VZUIAQ,-1,1,5.0,Lay here
A1XF5NVXUVGTZN,B000VZUIAQ,-1,1,5.0,
A2B8JK24E72BS5,B000VZUIAQ,-1,1,4.0,I think it is a good song but you will have to listen to it for yourself to make that decision.
A2EO0NAIKCGQIC,B000VZX98O,-1,1,5.0,The jam
A2TXKUC8SN53H7,B000VZX98O,-1,1,5.0,The 80's personified
A2XAJX9EOMX969,B000VZUIAQ,-1,1,4.0,In my opinion this a bare all song. The guy has trouble showing his True feelings; in this case 'i love you' won't cut it but sometimes the real way you feel is in your actions.
A3VWZMMIKPY2XU,B000VZV9KY,-1,1,5.0,Classic Song added to my Library
A2ABJ4XM4MJ5CD,B000VZV9KY,-1,1,5.0,aaa
A2S0DU8QTQSKWK,B000VZXFO2,-1,1,5.0,"Honestly, I didn't know the woman could sing.  I'm not much into rap so I hadn't paid all that much attention to her, music-wise. Liked her in various movies, that's about it.

Browsing through iTunes, I came across her in the movie CHICAGO. A musical? Her? So I listened to a couple of songs and was amazed.  When I downloaded this song I was totally blown away. Never thought I'd hear a better version than The Mamas & The Pappas, but this one is.

Buy, borrow, download, whatever -- but listen to it."
A3NJEFKOS1X9NC,B000VZV9KY,-1,1,4.0,"craigslist before it was, now day ending in divorce"
A3I7J6H0FSZQIW,B000VZV9KY,-1,1,5.0,a
A2VYPEKBMV1E14,B000VZV9KY,-1,1,5.0,Had to add this to my Mix Tape II.
A2IM4QDG55PSXV,B000VZV9KY,-1,1,5.0,A+
A1PU6U585S5Q4M,B000VZV9KY,1,-1,3.0,"This was a gift, so I cannot comment."
A10VCPP8YCE1QY,B000VZV9KY,-1,1,5.0,We have all had this feeling sometime.  Just goes to show we do not communicate with our loved ones as well as we should.
A9PJOPKPUJIBM,B000VZXDO4,-1,1,5.0,"It's as good on the cd as it was in Click. No, scratch that. It was feckin better in Click. Sorry to waste your time."
A26KDHBS79H0HS,B000VZYCVM,-1,1,5.0,quality sound
A3NRQZWQPNGR4O,B000VZYCVM,-1,1,5.0,A must have!
A2EC3H6RNAC2HP,B000VZXDO4,-1,1,5.0,An oldie but a goodie!
ASFFM5IKJFUIM,B000VZXDO4,-1,1,5.0,A+
A2966LIDHCRWK2,B000VZY9Z6,-1,1,4.0,"he's a real comedian and thinks that when we argue, he should be playing this song in the background. ha ha"
A1X9TGR96Z1I7F,B000VZY9Z6,-1,1,5.0,"I had the clean version of this album, but it was missing one very important word to describe True angst.  Every divorced man should have this song."
A1H3THD1XRMW8,B000VZWPPM,-1,1,5.0,Sun hole black
AMP7TQRWAIE84,B000VZYEV0,-1,1,5.0,"I know just about all the words to this song and I love it. It comes off of the fabulous album,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Globe-Sessions/dp/B00000JO1Z/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Globe Sessions</a>.

It's my second or third favorite track on there to be precise. Can't figure out which ('The Difficult Kind' is my fave and 'Riverwide' is about neck and neck with this song).

All of the songs have a different mood on the album, but on your first listen you might feel underwhelmed like I did for the first maybe 6 times I heard this album. Then it all sinks in.

'My Favorite Mistake' in particular, the first track talks about a relationship that is almost just for show and not working out well. Even Sheryl admits it's a ""mistake"".

One for the repeat button.

4.5 stars or a 9/10."
AQW51YNDPNAA0,B000VZXFQU,-1,1,5.0,"Item delivered on time, was as described."
A2BUXVFY1FD2TZ,B000VZXFQU,-1,1,5.0,:)
AF1QQ4PU31SHV,B000VZV9QS,-1,1,5.0,Did it!!!
A3DFGN57S6ZKOT,B000VZV9QS,-1,1,5.0,early environmentalism in a weed haze.
A2J4FJX5T9DCAC,B000VZYVHW,-1,1,5.0,as advertised
A2UN5TKJR1H4HV,B000W00I4G,-1,1,5.0,Classic
A31J9510MMFH7W,B000VZXER0,-1,1,4.0,I already owned Three Dog Night's Joy To The World Greatest Hits collection -- and this song was not included.  A great single purchase finish the 3DK collection.
A3JRW716H3AX14,B000VZXER0,-1,1,4.0,I bought this tune just as a trip down memory lane and it did send me back to the 70s. It is a somewhat cheesy tune with vocal with lots of affectation which has some comic value. The recording doesn't really hold up and needs to be remastered. But if like me you need a brief escape to the70s this might do the trick.
A16ITYYOPBBP2R,B000VZXER0,-1,1,4.0,3 dog night was a staple rock band. The very idea of anyone reviewing songs from the 70's without mentioning them is wrong in every way. Mama Told Me is the center of their rocking.
A7C3ON6SX53MU,B000W00K2Q,-1,1,4.0,"The song is beautiful. Some songs are louder and some softer, this one is softer. Would like it if there be a consistency with the music."
A3IGA729Q3AB5V,B000W01YWQ,1,-1,2.0,"Dont get me wrong its hard to get or hear a bad performance of Soundgarden, but I was displeased with this live version. But I guess bands cant be perfect all the time. Still love Soundgarden though."
A1MSO3EK95SVCF,B000W0112Y,-1,1,5.0,It wrecks grate and locks grate
A24YYQXR82CKHJ,B000W022JA,-1,1,5.0,
AOROFT8YI4YYV,B000W022JA,-1,1,5.0,luv the song
A2CH93RTSBBB3U,B000W0227C,-1,1,5.0,The one I was looking for.
A2NC714R2PYQAZ,B000W0227C,1,-1,3.0,Thank you
A8YC98UJE6HUM,B000W0227C,-1,1,4.0,had to cut length.
ADN5YE0HOKE6O,B000W00IGY,-1,1,5.0,"""All Star"" By Smash Mouth is a fun, sporty tune that will make lots of people feel good. Here are the reviews on each seperate part of the song.

  Verse 1: I like the use of the simile, ""Ain't the sharpest tool in the shed"".

  Verse 2: I forgot a little part of it, but it's still pretty fun to listen to.

  Bridge: The beginning of this part kinda sounds like dribbling basketballs. And don't forget kids, ""Go for the moon!

  Verse 3: I'm confused at a little part. In the middle, are they saying, ""Gent's room,"" or, ""Gas. Well,""? why don't you comment and tell me.

  Chorus: I have 8 words for you. I smile every time I hear this part!"
A2C2S4EC6QRAGB,B000W02O2K,-1,1,5.0,5 stars
A2DARHKCF0ZT4O,B000W02O2K,1,-1,3.0,Good Music!
A1EX5SK2PD0XLC,B000W015MA,-1,1,4.0,"Although the song is somewhat repetitious in the background beat, that's what makes it special; if you like the beat (and I really do), you can listen and enjoy the words with no problem.  On the other hand, if I listened to this song more than a couple of times in the same day, I probably would turn it off as it does get a little monotonous. There's no heavy message, and it is a passable dance song."
A2KW2KWKABNYNO,B000W03ITI,-1,1,4.0,"Over the years, we've had our share of rock/pop, pop, and who can forget power-pop, but Fall Out Boy brings back, if it was ever gone, Power-Rock. In this case, FOB goes for a breakup song, which most creative in the song title, is written in TXT MSS. Thankfully, the song is not sung in that. In style, this song resembles 'Arms Race' a little to closely, but differs in minor, but better, changes in the verses and chorus. Also, the song sounds a little better when Patrick Stump sings solo.

So overall, while it's not a bad song, it's not a great one either. But it is a great power-rock song."
AVKHYC2D7MD56,B000W03JEM,-1,1,4.0,"I'm the first to say, that I am not a Country music fan at all; but there are exceptions. Some of Conway Twitty's songs are good, this on reminds me of my father, and his obsession with Country. I will tell you to listen to the sample before buying the song; but if you like T.G. Sheppard or Johnny Cash get it. At the time it was only .69 cents my how Country music has evolved."
A3B3O292TF4H9K,B000W03JEM,-1,1,5.0,loveit
