predictRating,T_v,overall,reviewText
-1,1,5.0,"This toothpaste is a translucent gel with the sweet flavor and fragrance of old-fashioned bubble gum.  It is green rather than pink, which seems just as odd to me as purple ketchup.

The convenient pump dispenses the correct pea-sized dose that is recommended for brushing.  Children should still be supervised to make sure that they don't swallow the toothpaste to avoid fluoride toxicity.

The plastic container stands upright and holds 4.4 oz. or 124 g.  It has a cap that is easy to remove and replace but which smears any excess toothpaste left on the pump dispenser.  The dispenser opens and closes automatically so that the cap is not needed in routine use.  The safety-sealed containers that I received have an expiration date 16 months from receipt.

Active ingredient:  Sodium fluoride 0.24% (0.14% w/v fluoride ion).

Inactive ingredients:  Sorbitol, water, hydrated silica, PEG-12, cellulose gum, sodium lauryl sulfate, flavor, sodium saccharin, mica, titanium dioxide, D&C Yellow No. 10, FD&C Blue No. 1."
-1,1,4.0,"This floss does feel softer in the hands. It is just as strong, doesn't shred and glides between teeth just as smoothly as original Glide.

I could do without the mint flavor. I don't taste the flavor at all, but it makes the floss smell medicinal, not so pleasant. Usually, mint floss is refreshing, but not here. I would like this floss without flavor and will try Glide Comfort Plus Unflavored next time."
1,-1,3.0,"I'm only giving this a neutral rating because it smelled lovely but arrived crushed, leaking and unable to be used. Very nice light fragrance - non irritating which is unusual as I tend to have a lot of allergies. This is not overpowering. Has an almost romantic and nostalgic fragrance."
-1,1,5.0,"Note: At the time of this review, seven different products are being sold on the same page. I am reviewing the lavendar lavender blossoms.

This is a generous amount of dried (loose) lavender blossoms designed to act in the same fashion as potpourri. The most important aspect to this product is the scent which I found to be delicate and natural. Lavender in general can be fairly overbearing, and you can smell this through the packet as it is relatively potent. However, it is not cloying or suffocating in its potency. I'm guessing this is because it's not as concentrated as a perfume or extract.

When you have the bag open and are exposed to all of it at once, it seems really strong, but as something you place in a location in lesser quantities, it doesn't tend to be so overbearing. I think that it strikes a good balance between being potent enough to have an effect and not being so potent as to make you queasy from a strong scent. I have had a lavender-scented face mask (the sort filled with beans that you heat or cool and apply to your face) for some time and found that putting that mask in a plastic zipper bag with a sachet made from these dried blossoms helped revived the fading scent quite well without have to risk staining the mask or making it smell too strong from using oils or perfume.

If there is any weak point to this, it is the presentation which can be a bit messy. I had to be very careful when opening the package not to spill the small, dried bits. It would have been better if it had come in a resealable package or a jar of some sort given how tiny they are. I decanted mine into a jar both to keep the scent contained in the long run and to more easily manage them. Still, since this point is intrinsic to the type of product this is (tiny dried blossoms), I'm not dinging it for that, but just noting it."
-1,1,5.0,"This lavender water is very floral and spicy, yet when it is dispersed as spray on our sheets, it is very delicate.  Such a pretty color, too.

It is not a sweet or cloying scent, and is a natural, clean and fresh scent.

Just to test its clarity, I sprayed it on my face.  It just evaporated as I expected it to, leaving no sticky feeling.

I do not have the Pre de Provence spray bottle, just picked up a small 8 ounce spray bottle from the drug store.  Any spray bottle with a very fine mister will do.

This is a plastic bottle."
1,-1,3.0,"I buy a lot of lavender to use in everything from sachets to lemonade. I had high hopes for this bag of lavender from Pre de Provence, but I have to admit that I was a little disappointed. Lavender should have a fresh scent and a nice purple color. The range of purple can vary between varieties, but should never be dull and gray.  I took a photo of this lavender next to a tin of lavender I bought a few months ago from Fairview Lavender Farm in Kentucky, and you can see a huge difference. The scent is also fresher in the tin than in the bag from Pre de Provence. I have ordered bulk dried lavender blossoms from Provence and it's not always as nice as domestic lavender, but it's rarely this dull.

That said, the scent is nice and it will work well in a loosely covered dish or sachet where appearance doesn't matter as much. I would probably refresh this lavender with a pure lavender oil after a while. It's okay, but it wouldn't be my first choice in dried lavender blossoms."
-1,1,4.0,"Who doesn't love the fragrance of lavender?  This is a large cellophane bag of the dried blooms, which look a bit like brown rice.  The fragrance is strong, even before opening the bag.  Little bowls of this placed around the house provide a lovely fresh atmosphere without being overpowering.  The 5.3 ounces is about two cups.

If you're looking for dried flower blooms for scented decorations, this isn't your product.  It's not pretty, but it does smell wonderful.  I'm waiting for someone to ask why I have a dish of rice on my coffee table!"
-1,1,5.0,"I never considered a scented water for ironing or steaming my clothes until I saw this product.  What a great idea!  I added this to my garment steamer as well as my steam iron and both impart a lively French Lavender scent that remains long enough to get noticed.  My bottle did not come with a sprayer but I guess this would be another way to use the product:  spritz over fabrics like couches, beds linens.

One thing that was odd about this is the lid was on rather loosely with no safety seal.  Some of the product had leaked into its inner shipping poly bag.  Perhaps a safety seal would eliminate this from happening as well as add a modicum of safety.

In terms of potency, the product I received for this review has a very noticeable lavender scent.  It does not appear weak or understated at all.  Since others have had this concern, it does make me wonder about the company's QC.

Overall - this is a nice product which lends a nice fragrance to my clothing.  I would recommend it."
-1,1,5.0,I received the shampoo because I was suffering from dandruff and I was like ok lets try it and I couldn't believe the result from only just one wash. it cleared out the dandruff without drying my hair out. My hair felt smooth and Fresh after just the first wash. I tried aveda spray before but it was useless and waste of money
-1,1,4.0,Good but kind of drying
-1,1,5.0,"It gets messy after the first few times, but clears out the head nicely. My son has no traces of eczema and very small amount of dandruff after less than two weeks of use."
-1,1,4.0,"I've used a chemical shampoo for too long and my hair started breaking off! So with a lot of research I bought this! It has made my hair (which is thin with oily roots and dry ends) way stronger and shinny without being oily! It's really fantastic. I took a star away for 2 reasons, one is because the price is a bit outrages, and two is because if I use it every day my hair starts to get buildup so I have to find a clean shampoo that washes away the build up to use twice a week.."
-1,1,5.0,"I was using this shampoo from six years and found helpful restoring hair and reducing dryness of psoriasis.
But it was discontinued from three years .Why I don't know .Then I used other psoriasis  shampoos ,which didn't help .scalp still dry and hair falling down. I bought on line but came in small bottle and was costly, and was looks like doublicate not the real."
-1,1,5.0,"It's Bare Escentuals, 'nuff said!"
-1,1,5.0,What the hubby wanted
-1,1,5.0,Wife uses this cream always. Hard to get.
-1,1,5.0,Google the uses and you will be a buyer.
-1,1,5.0,"I'm 63 with still nice hair but so much less than when I was younger, before menopause, so I bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, I wasn't happy, but rinsed and put in this conditioner..........WOW..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, I will stick it out because of the conditioner.....I also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months"
-1,1,5.0,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie."
-1,1,5.0,"Used for years, it has DHT blocker"
-1,1,5.0,as advertised
-1,1,5.0,As expected for price.
-1,1,5.0,"AS awesome as this product is, it HAS been discontinued by the makers. The people selling this on here, including the shampoos and conditioners ARE price gouging you and who knows how OLD it is..  Very Sad"
-1,1,5.0,:)
-1,1,5.0,"I've used this shampoo for years and loved it............. BUT.... the last bottles I bought at Big Lots were only $1.70 for 16ozs.  There's no way its worth $39 a bottle.  Who are you guys kidding? What a scam! There are plenty of other products out there that do a good job for far less money.
Use a nice conditioner (I still have several bottles left that I paid less than $2 for) and you'll still get nice results.  Bah-humbug for those scam artists trying to sell this for 10 times what it's worth."
-1,1,5.0,If they discontinued this scent I would go postal. <3
-1,1,5.0,"I love this scent, and it's no longer being made.
I'm always on the hunt for ""something like it.""
It reminds me of the 70's fragrance, ""Golden Autumn"", also not being made any more.
Today's scents hit my nose in the wrong way, they are either too ""piquant"" with heavy tones of freesia, or too much like bubble gum.
I spent the money and bought Channel No. 5 thinking, I'd just sort ""move up"", and while it smell great at first blush, it turns into just a baby powder smell on me. I can get baby powder for a lot less.
If the fragrance gods are listening, please recreate this or something like it! I always get compliments on it."
-1,1,5.0,I would recommend this eye cream because it is extremely moisturizing and it only takes a small dab for each eye.  I could tell after only a few times of using it that the fine lines around my eyes weren't as noticeable.
-1,1,5.0,I've been using this product for a couple of years at the suggestion of my hair stylist. Took away the dullness of my gray hair. I like it.
-1,1,5.0,"I was looking for a product that will help minimize the fine lines around the my eyes and only after 2 weeks I could notice an improvement. After 3 weeks my family started commenting on my skin! It does not leave my face feeling greasy nor does it have any fragrance. I feel like it has made my skin look firmer, which makes me looker younger!"
-1,1,5.0,"Before writing this review I used up the entire bottle of the calm shampoo and conditioner. It never made my scalp break out and made my hair super soft. If you are looking for more volume try the argon shampoo and conditioner. I basically used this one when I was wearing my hair straight and using a straightening iron. I would recommend this product. I have color treated hair with a slightly wavy, medium texture."
-1,1,4.0,muy bueno
-1,1,5.0,luv it
-1,1,5.0,"One of my favorite skincare lines. That said, I usually use their other line but since I'm not getting younger, I thought I'd try their more mature line. Strangely, it's LESS moisturizing than their younger line. I'm still using it but next order will be back to their younger line of skincare.

I think the essence in this package is better but the overnight cream and moisturizer in the other package is much better.

I do not use their eye cream, though. Gave it away as it's just too heavy for my purposes and increases milia."
-1,1,5.0,
-1,1,5.0,"I purchased a bottle of this shampoo because it's my favorite, ever. But when it arrived it had been wrapped too tightly and the top of the bottle broke off during shipping. I kept it because I was almost out of my bottle but let them know it had arrived damaged. They were nice enough to replace my bottle and send a very brief apology. You can definitely buy this stuff anywhere, but there's some peace of mind that comes from knowing your supplier will take care of you."
-1,1,4.0,"Love the product, except for the fact that TWO bottles have now broken after being dropped in the shower. The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands. The product is too expensive to  be wasted down the drain or watered down because the top keeps getting broken off (two different bottles)."
-1,1,5.0,Would buy more of the body cream if moire was available.  This body cream is hard to come by.  I buy anytime I find on a site.  Lotion is easily available but the body cream is difficult to obtain.  This is my signature fragrance.
-1,1,4.0,"I would give it 5 stars but it is way over priced! My hair is looking better and seems to be healthier but I am using the Reflection Chroma Thermique also so who knows which one is working or if it is the combination..I won't pay that price again, if it were cheaper I would keep using it but I am not going to keep using it at that price..Now that my hair is in better shape I think it will be okay, I had damaged it using bleach.."
-1,1,5.0,"Can't get this in the US (not ever made here, as far as I know), and not in Canada apparently anymore either.  Pricey but it's an import...."
1,-1,3.0,"Obviously, cellulite is not affected by a brush. Simple biology reveals the massive flaws in this idea. If what one is truly seeking is to improve cellulite, one wants a cellulite creme with caffeine OR with any form of retinoid. Or a plastic surgeon. This whole topic was just explored on an episode of The Doctors.

However, let's talk about what this brush is great for: exfoliating! One can do a light dry rub before a shower or a lighter rub during the shower (be careful, wet skin is more delicate). This will keep skin youthful if one follows up with a light moisturizer.

The brush is well-made, looks nice, and has held up well this week (it appears brand new even though it is hanging in my shower).

Overall, while one doesn't want to by this for the purposes of reducing cellulite (that's not how it works), it is phenomenal for exfoliating!"
-1,1,5.0,"I'm very pleased with this mitt. It is large enough to comfortably fit my hand, but not so large that I feel it was designed to wash a car. The soft side feels like it is made of microfiber, and is quite cushy and mild on my skin. The rough side is composed of fabric loops that are rough enough to get some serious scrubbing done, but not as rough as some loofah mitts I've used that feel rather uncomfortable (or even downright painful).

It's put together well with no loose seams, and has a small but usable loop so you can hang it up for proper drying.  All in all, an excellent mitt."
-1,1,5.0,"I got this in a beauty subscription box.  I've had it for so long I forget which box.  I needed a new exfoliator so I grabbed this from my stash.

Here are the ingredients, since listing them provides a good introduction to the product:

Water, Lactic Acid, Polyethylene, Soybean Oil, Cetearyl Alcohol, Pectin, Papaya Fruit, Lactobacillus Pumpkin Ferment Extract, Ceteareth-20, Cetyl Alcohol, Glyceryl Stearate, Dehydroxanthan Gum, PEG-100 Stearate, Salicylic Acid, SD Alcohol 40-B, Bergamot Fruit Oil, Sorbic Acid, Cinnamomum Cassia Leaf Oil, Honey, Acetic Acid, Lavender Oil, Potassium Sorbate, Tocopheryl Acetate, Retinyl Palmitate, Bromelain, Papain, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Geranium Maculatum Oil, Rosewood Wood Oil, Pogostemon Cablin Oil, Orange Oil, Linalool, Limonene, Cinnamal, Beta-Carotene (CI 75130), Chlorophyllin-Copper Complex (CI 75810).

This is basically a chemical and physical exfoliator in one.  It has lactic acid, papaya fruit, pumpkin extract, bromelain (digestive enzyme from pineapple), and papain (digestive enzyme from papaya).  I have seen all of these in peels before.  These ingredients are why you leave this on the face for one or two minutes after scrubbing with this product -- to give the ""peel"" portion time to do its work.

It also has some kind of grit in it.  I'm not sure what the grit is, but it works as a physical exfoliator.

This has a couple of other things that will especially help oily or acne-prone skin: salicylic acid, honey (has antibacterial properties), and retinyl palmitate (vitamin A).  Because of all the peeling ingredients and such, you will really want to use a good SPF product while you are using this to avoid sun damage.

This may make your skin more sensitive than usual.  I am a longtime exfoliator on a daily or every other day basis, so while I do get some tingling when I use this (usually every other day since this is a bit stronger than the sorts of things I normally use), it doesn't last -- once I wash the product off, the sensation goes away.  If you have sensitive skin, you will want to be super careful.  Maybe do a patch test first.  I think the tingling might be from the cinnamon; I have definitely had reactions to cinnamon oil in the past that turned my skin red, although it seems to be at a low enough level here that it is not doing that.

This is a green color, I'm guessing from the chlorophyll/copper complex.  It has the texture of a clay mask, maybe a bit thinner (easier to spread around on the face and rub in), and I can't quite place the smell, although this does have a lot of plant oils and extracts and I guess the scent is just a combination of those.  Maybe something citrusy but there are also some floral notes in there.

I personally don't find this drying.  I think the concentration of the grit/solids/beads is just about right as I can actually feel them moving over my face (some exfoliators don't have enough exfoliating particles to be worth it, but this is not one of those).  It washes off cleanly and has not caused any irritation to my skin.  I do think I am getting good results -- existing breakouts are clearing up faster than usual (this is really the only change in my routine) and I'm not getting new ones, even though I am using facial oils.  (I can only use facial oils if I am also using a good exfoliator.)

I do use kind of a lot of this at once.  I could probably get by with less and actually need to learn to get by with less because this is a pretty expensive product.  But, it works and I am going to dig through my stash (which is huge) to see if I can find more, because I am really liking the results."
-1,1,4.0,"I think I may be in the minority here. I really love the ""clean"" feel of Listerine (a product that is heavily endorsed by my dentist and hygienist), and genuinely missed it here. But I also use ACT ... so, I am used to products that don't necessarily provide that exciting tingle (my dentist has me use Listerine in the morning and ACT before bed). So, I replaced my Listerine with this and while my mouth didn't feel as excitingly clean, it claims to protect enamel, so that might be a nice bonus.

After this bottle is gone, I plan on returning to Listerine (I supposed it is a part of my routine now ... and I am always loathe to deviate from the course of action my dentist plans for me). However, this seems to do no harm and could be great for those with a low-threshold for strong products like Listerine (there is a person in my family who does not use Listerine because they find it painful ... this would be ideal for her). So, if this is you, give it a try. (If you like it, then consult your dentist)."
-1,1,4.0,"My 12 year old just got braces for the first time and the procedure to floss between his teeth was never going to happen. So the orthodontist recommended getting a Waterpik instead.

After looking at all the models, we choose this one. It holds a lot of water. It has storage in the lid for all the attachments, and it seemed easy to use.

I looked at the ones that were battery powered but I didn't think they would hold enough water and I couldn't see him refilling it to finish. This model has a big range of pressure that changes quickly with the turn of a dial. it does have to be plugged in and the handle is connected by a water tube. This does limit the distance from the unit to the mouth but it is more than enough if you are standing at a vanity.

There is a huge variety of tips but I don't think we will be using more than two or three. I actually wish that there were two or three of the basic tips for multiple family members instead of some of the other fancy tips.

The tips pop on and off easily and there is a 'pause' button on the handle that allow you to shut the water spray off quickly. This way, you can turn it on, position it in your mouth and then start the water spray.

It is not a clean process. It is almost impossible to use this without splashing water at some point.

The bottom line is that it does what it promises and my son has been using it. We'll see how good his teeth are when the braces come off in two years..."
-1,1,5.0,"After moving across the country we ended up with a dentist who has no sense of humor.  Our family doesn't floss much.  The dentist castigated me for this and I said, ""But I do floss!  Twice a year!"" (meaning that during both of my dental visits the hygientist flosses my teeth).  The dentist and his hygienist were not amused.

So, we got a Water Pik so that next time we go (if we haven't changed dentists by then!) we will be able to tell them we do use it.  It works fine, no problems yet, but I do strongly recommend you put WARM water in it before use.  I tried to cut corners once and use the cold water that was still in it from the morning, and it was like cold needles shooting into my gums!"
-1,1,5.0,"I've always prided myself on my good teeth. I thought that flossing and brushing was enough...that was until I went to the dentist, and he said I had the beginnings of periodontal disease. That scared the hell out of me.

I went home and started using the Sonicare I had bought but never plugged in. That was good, but not enough - I bought a Waterpik because obviously flossing wasn't cutting it.

I had never used a Waterpik before, and it was some revelation! I'm still amazed that there are some Waterpik oldtimers who say this machine isn't strong enough...uh, for what? Peeling paint off a brick wall? This thing absolutely knocked my socks off when it came to the PRESSURE.

I started out at 2 and worked my way up to 7 - it still stings like mad, but I'm getting used to it by now. I put Listerine in the tank to increase the anti-bacteria result.

My dentist went on vacation, and I had to cancel another appointment, so it happened that almost two months had elapsed since the last time I had seen him. In that time, I faithfully brushed with the Sonicare four times a day and used the Waterpik at least once (several tankfuls of water and Listerine worth.)

Regarding the leaking people talk about - the only time the tank leaks, I notice, is if I put my fingers on the seal when I'm refilling it. If I'm careful to keep my fingers away from that seal, the tank is water tight.

So when I returned for my check-up, the dentist was AMAZED. He wasn't sure what I had done, but he said my gums looked pink and healthy! He had said initially I'd have to get my teeth cleaned every three months because I must be one of those people who gets a tartar build up quicker than other people...well, I had worked religiously on scaling back the plaque. (I had also bought a dental mirror so I could check the back of my front teeth for telltale plaque residue.)

Hmmm, no comment about that plaque...was it because there WASN'T any? My dentist asked me if I had been eating because there was so little build up (I had to tear that out of him because I KNEW he didn't want to give me credit for working that hard on my dental hygiene!)

The dentist HADN'T recommended a Waterpik, but I knew I had to go to the extreme to beat back the periodontal enemy. My teeth are so clean, they squeak!"
1,-1,3.0,"I have problems with my teeth so my dentist really wants me to use some sort of dental rinse. I have tried a few of the Crest Pro Health products. This version is alcohol free and is geared toward people 50 and older but has the same active ingredient as the Pro Health Invigorating Clean Invigorating Mint  alcohol based mouth rinse. It does not have fluoride.

I wish Crest would better explain how this is different from the products geared toward people under fifty.  For instance people of any age can have plaque, bad breath and inflamed gums. I think most of the Crest mouth rinses work against these issues so what makes this special for people over 50.

I did find this sentence on the back label of the bottle. ""This rinse was selected for people over 50 because it is alcohol-free and provides a unique sensation.""  I am not sure what ""a unique sensation"" has to do with being over fifty.  If that is the only reason it seems like other Crest Pro Health alcohol free products would work the same.

I like the taste of this product. It does not have the bitter alcohol flavor that  many alcohol flavored mouth rinses have. I don't notice a unique sensation.

I am troubled that the only reason Crest lists for this being for people over 50 is it has no alcohol and has a unique sensation. For this reason I gave this three stars."
-1,1,5.0,"Over the last 52 years I have made demands on my body and backed it up with miracle products. I want my tummy flat and my hair poofy, somehow my body got confused - with opposite results, so I have flat, yet still frizzy, hair. In the meantime I'm at that ""I need a haircut"" stage where I'm not sure what I want to do with it, so it's sort of half grown out, not long enough for headbands or to hold back, not short enough to really be a style, just unmanageable.

I decided what the heck and tried some Toni&guy plumping whip to see if I could whip it back into shape. The whip is a semi solid, sort of like coconut oil texture when it gets cool. The scent is very light and doesn't really smell of anything, no floral or perfume smell. The directions say to use a walnut size scoop, but since my hair is short I used about half that. Towel dry, scoop, put on hair, run through, dry. Easy enough, the whip didn't feel heavy on my fingers or hair, it rubbed through easily and I got out my blow dryer and went to work.

The crown and top of my hair plumped right up, and styled easily. I blew it flat by the ears so it wouldn't stick out and that worked too, so if you're doing a convoluted have lift half flat style this will work just fine. There is no residue feeling when I run my hand through my hair, and the volume probably increased by a good half.

I'm very pleased with the Tono&Guy (Liked the shampoo too, but that's another review) and my plump hair, now if my tummy would just get the memo I'd be set."
-1,1,4.0,"This product is dispensed from an aerosol can. On the face of it I thought it was a mousse product. Fortunately, I read the instructions. While the product didn't indicate that the can needed to be shaken, I shook it and then dispensed a small amount in the palm of my hand and worked it through my towel dried hair. I left it on for 3 minutes and then rinsed thoroughly. I lightly towel dried my hair again and blow dried my hair with a rounded hair brush starting at the roots. My hair looked as though it had more volume, but I subsequently repeated the process this morning and applied my regular mousse before styling. My hair looked better despite the initial benefits of just this conditioner alone."
-1,1,5.0,"To starts, I am so glad I checked the reviews here for the experience of others. Like a lot of others, I put this in my hair and left it, like one would do with a leave in product. And that was actually okay for my hair, since it's not that I have fine hair, but that I've cut it from being long and thick, to a shorter and thick hair style. A style that needs a lot of body and not be weighed down by heavy products, or else I don't get the desired effect.

But that's not how this product is designed to work. It's supposed to be washed out in the shower. This works very well for making hair soft but light and fluffy. And it really worked well for my teen daughter, who has very fine thin hair. Normally she can't use any conditioner in her hair. She's at an age where her hair is getting very oily every single day, and already having very fine thin hair, the two are a bad combination. So she has to use clarifying shampoo every day, and no conditioner, just to keep her hair nice.

This conditioner however is so light and washes away well in the shower, that she can use it to help soften her hair without completely weighing it down and adding to her oily hair issues. It also has a very nice citrus cent to it. This is so nice I may just keep buying this for her, as it's definitely made for her hair type more than my own."
-1,1,5.0,"I am in love with this conditioner. The foaming aerosol device is fun and easy to use. I have to use conditioner daily since I have very silky, straight hair that tangles really bad. My biggest issues with conditioner is that I use WAY too much. I don't really mean to, it just comes flying out of the bottle into my hand. I waste a lot of it. That doesn't happen with this aerosol foam formula. I press down on the top and the perfect amount comes foaming out. Awesome. This conditioner also washes out of my hair quickly. It doesn't feel heavy and thick like some other conditioners.

The conditioner itself smells amazing. It leaves a nice citrus aroma in your hair. Unfortunately, the scent does not last all day. After about an hour or so, I can no longer smell it. It does leave my hair feeling amazing. I didn't notice a huge volume improvement, but my hair is pretty thick to begin with. It did help with my frizz and my tangles. After using this conditioner, the brush runs through my hair very easily.

Overall, this conditioner is not perfect, but I love it. I would definitely buy more of this conditioner."
-1,1,4.0,"Easy to apply with minimal prep involved (you basically affix a strip to the tooth in need of soothing and let it sit for 10 minutes) these strips are good for medium grade and below tooth sensitivity issues. As far as results go your mileage will vary but I do have one tooth in particular with mild, persistent issues whenever it comes into contact with ice. The strip does tone done the sensation by approximately 50% in my estimation so not necessarily an insta-cure but good enough to be noticeable.

Couple of things to keep in mind - each strip is very small and will cover 1 or 2 teeth each. The strips also do not 'stick' very well to the tooth so you'll need to be patient during the 10 minutes of application and try not to talk or move your mouth around. Also, I really like the convenience of having each strip individually packed making it easy to keep one in your bag/wallet while you're out and about should you ever need one."
-1,1,4.0,These strips work to numb pain or cold sensitivity on teeth where the gum exposes a tiny bit of the dentin at the base of the tooth. Sometimes acidic foods can irritate this area and cause sensitivity. These strips are very easy to use. You just press one of the straps against the tooth and gum that is hurting and leave it in place for 10 minutes. I was really surprised that this actually worked and continued to work for several days. I am on the seventh day now and my tooth feels just slightly sensitive again. I do eat a lot of acidic foods and drink kombucha which is kind of sour so that may contribute to the strips not lasting as long. But I still think they offer a definite benefit and start to work quickly. It Is a product that I will keep on hand from now on.
-1,1,5.0,"Great product. Will take a few weeks to see how it works, but I have sensitive teeth, and it hasn't made them worse, so fingers crossed. YMMV, of course."
-1,1,4.0,"I noticed a difference the next day, after I used these.  I used it on one side of my mouth, on my lower back teeth which is the most sensitive spot in my mouth.  The next day, I put cold water in there and swished it around.  It was still sensitive, but I didn't have the screaming sensitivity that I usually have.  I think with continued use, this can dramatically minimize the sensitivity.

The strips are kind of hard to get off the sheet.  I wasn't sure if I was doing it right, and there weren't any instructions.  You have a big sheet of plastic with a little piece of the sensitivity strip in the middle.  You have to peel that part off, but it doesn't come off easily.  It is a little tricky to do.  I didn't notice a taste.  You aren't supposed to eat or drink for 30 minutes after you use them and you only leave them on for 10 minutes.

I am going to try these a week before my next dental cleaning, in January.  If I notice a difference, I will come back and change my review to 5 stars, and you will all be hearing about it!  For now, I recommend giving these a try."
-1,1,4.0,"A few years ago I was head butted by a pit bull while volunteering at an animal shelter. No damage according to my dentist but I do suffer from occasional sensitivity in the area where I was hit. I've used specialized toothpaste but the transient nature of the sensitivity makes it hard to justify.  These tabs do seem to provide relief. They are small and adhere without issue. Leave them on for ten minutes and abstain from eating or drinking for another half hour. The effect is supposed to last for up to a month.

So far these have provided relief and  are as effective as the toothpastes. They don't cover a large area and it takes some dexterity to get them in harder to reach places. I would check with a dentist first to make sure the problem tooth isn't crack or cavity. But all in all, a fast and effective way to get some relief from sensitivity."
-1,1,5.0,"These seem to actually work. They help bring down tooth sensitivity a bit more effectively that just tooth sensitive tooth past. They're more concentrated, and you leave them in your mouth for a longer period of time (10 minutes). They are just small strips, meant for applying to portions of your mouth. It's not a whole mouth piece for all your teeth. The directions mention it might take a few treatments to get the desired level of sensitivity relief, with at least one day between treatments."
-1,1,5.0,"I like the Pantene Color protect shampoo, but the conditioner that goes with it is not a great match with my hair. Tends to leave me looking flat and a feeling a little dry, so I use a couple of other brands in rotation. This Pantene Volume version may very well be the answer. It smells great, just light and sort of spring fresh to me, not a heavy perfume. It rinsed out clean, but my very thick hair was still tangle free while wet. Once dry, my hair looks great! I have thick, lush hair that reaches the middle of my back in a blunt cut - no layers here. The wrong conditioner can make my hair look like a curtain. Nobody wants that. My hair is shiny, floaty and looks like I spent more than three minutes brushing it this morning. I did not. I'm not only surprised, I am really happy. I'll totally buy this in the future."
-1,1,4.0,"Since a conditioner affects your hair differently based on its unique qualities, I will first state that my hair is very long, thick, wavy, soft, and aging (I'm 50). It is not color treated. I have some flyaway hair and split ends, but nothing too overwhelming. My main concerns are shine enhancement/retention, ease of combing out, and body retention. My hair can take some pretty heavy conditioning without flattening out.

This conditioner left my hair very soft and made it easy to comb through my wet hair after shampooing and conditioning. It's creamy and thick so you don't need a large amount for coverage, even with relatively voluminous hair. While this didn't do too much to enhance shine, it didn't dull what I already had. I found that it smoothed hair a little less (some ""frizzy"" parts) than some conditioners in the lower portions (despite my attention to even distribution) and did a better job smoothing the top. It did not suppress the natural waves my hair has or weigh it down.

All in all, I think this is a pretty good conditioner, but it may work better for someone with younger hair who doesn't need so much in the way of shine enhancement."
-1,1,4.0,"This is nice, rich conditioner and great for detangling, though I would prefer less fragrance. It did not interfere with my curls, either. You don't need to use much, and you do need to rinse well."
-1,1,5.0,:)
-1,1,4.0,"Love the scent of this very large bar.  It lathers well too but the dried botanicals can be too rough for sensitive skin.  When I lathered up with just bar in hand, I found it uncomfortably scratchy on my lower legs near my shins where there's not much fat or muscle.  When I used a wash cloth, nylon shower puff or a nylon soap bag I didn't notice any irritation.  So, for my sensitive skin, I would probably skip this bar."
-1,1,4.0,"At 5.2 ounces, this is a substantial bar of soap!  Its hard to describe the fragrance; Im inclined to say that it smells like Mens cologne  a blend of citrus and spice.  While the fragrance is strong when you lather up, it leaves only a hint of scent once youve rinsed off.  This soap lathers well and leaves my skin feeling fresh and clean.  Its non-drying and doesnt irritate my skin; there are also no rough exfoliating bits like some of the other Pre de Provence soaps have.  This soap does not dissolve like Alka-Seltzer  it lasts much longer than your average drugstore brand soap.

Bottom Line:  Rich lather, non-drying, gender-neutral fragrance"
-1,1,4.0,"I was a little disappointed in this soap because it just didn't have a strong enough Patchouli scent.
If you like to keep scented soaps in your lingerie drawer for a short time before using them to wash with, take this soap and go straight to the shower or bath.
That old fashioned way of scenting your clothes won't work with this one.
You will, however, really appreciate it in terms of cleaning your skin without stripping down all of the natural oils that keep us nice and soft. Patchouli is also a terrific scent for any gender. Even though the fragrance is not strong, a light Patchouli does come across while you're bathing.
The generously-sized bar lasts a nice long time."
