reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReview
A160NZXRYJHZA,B000W1774O,1,1,5,A haunting song from a man who knew he was dying from heartbreak since June passed away.,A haunting song from a man who knew he was dying from heartbreak since June passed away.
A10ADY0N5QKCHQ,B000W1774O,1,1,5,Really love this song from Johnny Cash.,Really love this song from Johnny Cash.
A1VE4HGNEBRJPX,B000W1774O,-1,1,5,You hear Johnny Cash's pain when he sings this song.  I think his rendition of the song is perfect.,You hear Johnny Cash 's pain when he sings this song .. I think his rendition of the song is perfect .
A1H7JPAHFETCSQ,B000W1774O,1,1,5,"Heartbreaking, but in the best way. Humbling, reminding us to not become too attached to this world. To focus on love and personal spiritual growth as opposed to materialistic things,","Heartbreaking , but in the best way .. Humbling , reminding us to not become too attached to this world .. To focus on love and personal spiritual growth as opposed to materialistic things ,"
ABRHNTJ0IJH7L,B000W1774O,1,1,5,great,great
A2721MCEZBYSHT,B000W176MM,1,1,5,Love this one especially because I couldn't find in any stores.,Love this one especially because I couldn't find in any stores.
APUPEXR558IZ5,B000W1774O,1,1,5,great song,great song
AFAJTPU988FU8,B000W1774O,1,1,5,"This is one of the most heart-felt pieces of music I have ever heard.  I am not a NIN fan, but Johnny Cash puts so much pain into this rendition that it overwhelms me to play it.  It is just about perfect.","This is one of the most heart - felt pieces of music I have ever heard .. I am not a NIN fan , but Johnny Cash puts so much pain into this rendition that it overwhelms me to play it .. It is just about perfect ."
A8SSQ3F61OD30,B000W1774O,1,1,5,Nice song,Nice song
A1QDOS1ODOLH3P,B000W1774O,1,1,5,I became aware that this a Trent Reznor composition but Johnny Cash made this song his own.  It seems like Trent had the Man in Black in mind when he was writing this song even though we know he wasn't.  Combine this song with the unforgettable video and what you have is a masterpiece.,I became aware that this a Trent Reznor composition but Johnny Cash made this song his own .. It seems like Trent had the Man in Black in mind when he was writing this song even though we know he was n't .. Combine this song with the unforgettable video and what you have is a masterpiece .
A31F7XAEJQQHPS,B000W1774O,1,1,5,love it,love it
AFEOPL82T0JUY,B000W1774O,1,-1,3,Very nice.  Different however.,Very nice .. Different however .
A2E00TH52XZX9D,B000W176MM,1,1,5,very very good music,very very good music
A1O16J4RN90W3H,B000W176MM,1,1,5,"This is an outstanding KEM CD with great mellow sound, great melodies, and great music. I highly recommend it!","This is an outstanding KEM CD with great mellow sound , great melodies , and great music .. I highly recommend it !"
AC31ND7HT5SQ2,B000W176MM,1,1,5,thanks,thanks
AZBUSL3JI1T7V,B000W1774O,1,1,5,Awesome,Awesome
AA2Q08RM5XIQV,B000W1774O,1,1,5,"Damn, but this pulls the pain in my heart out.  I am not usually one for country music, but this just hits you in the heart strings.","Damn , but this pulls the pain in my heart out .. I am not usually one for country music , but this just hits you in the heart strings ."
AFVQDZ4F03GAZ,B000W1774O,1,1,5,Excellent songs.,Excellent songs.
A1ZLFEGAUPJLXU,B000W176MM,1,1,5,EXCELLENT,EXCELLENT
A1IABIGVI7RCVL,B000W176MM,1,1,5,Very Good!,Very Good!
A34O018270QFO1,B000W176MM,1,1,5,I love my CD and thank you it came on time,I love my CD and thank you it came on time
A3I0CQIZIS2VKJ,B000W1774O,1,1,5,"Excellent Cash song at end f his career, quite moving (look at the DVD).","Excellent Cash song at end. f his career , quite moving ( look at the DVD ) ."
A3JVFMJNWG96AR,B000W1774O,1,1,5,Awesome!!!,Awesome!!!
AOD528T86MAT4,B000W1774O,-1,1,5,what can i say.  This is Johhny Cash :),what can i say.  This is Johhny Cash :)
A1BHJOOMABSY81,B000W1774O,1,1,5,"I have purchased over 100 songs in the last two months after marathoning ""Grey's Anatomy.""  The music directors of the series should be given awards for their choices. Even when the self-righteous hypocritical characters irritate me, the music continues to draw me back.  I have also been introduced to so many new artist and their music beyond the show.","I have purchased over 100 songs in the last two months after marathoning "" Grey 's Anatomy . "". The music directors of the series should be given awards for their choices .. Even when the self - righteous hypocritical characters irritate me , the music continues to draw me back .. I have also been introduced to so many new artist and their music beyond the show ."
A28KPO5T8OHEFE,B000W1774O,1,1,5,Awesome,Awesome
A28KPO5T8OHEFE,B000W1774O,1,1,5,Awesome!!!,Awesome!!!
A2ML3UZEUYJEC4,B000W1774O,1,1,5,Excellent,Excellent
A2KJ74RTEJ3RO0,B000W1774O,1,1,5,"We love Johnny Cash.  His last song is haunting, he tells us how he felt about life & dying.  We wil miss him.","We love Johnny Cash .. His last song is haunting , he tells us how he felt about life & dying .. We wil miss him ."
ACA5KK7X03H9W,B000W176MM,1,1,5,I JUST SIMPLY LOVE KEM!!!,I JUST SIMPLY LOVE KEM!!!
A2GU91ACEJYX4D,B000W176MM,1,1,5,"""an excellent debut!""","""an excellent debut!"""
A9YTGZ9HNM7NT,B000W1774O,1,1,5,Tears your heart out,Tears your heart out
A1AYYVBVEZPFJF,B000W1774O,1,1,5,great song by a great man. Just got back from nashville after visiting the Johnny Cash Museum. Had to get this song.,great song by a great man .. Just got back from nashville after visiting the Johnny Cash Museum .
A1RGJA7LQ3B5H7,B000W1774O,1,1,5,Great cover and one of the last songs of Johnny's career. RIP,Great cover and one of the last songs of Johnny 's career .. RIP
A3R8YCKB0VHU4U,B000W1774O,-1,1,5,A++,A++
A2RB6IQQN6BTK,B000W176MM,-1,1,4,Arrived as expected,Arrived as expected
AKJYA3882IQE8,B000W176MM,1,1,5,very good,very good
A1AOUPRA02ZT0M,B000W176MM,1,1,5,Exactly what I expected from one of my favorite artists.,Exactly what I expected from one of my favorite artists.
ARXLJKKEGBV4B,B000W1774O,1,1,5,"Even though NIN sang it first, it's like the song was made for Johnny Cash.","Even though NIN sang it first, it's like the song was made for Johnny Cash."
AC1W046DT3OFX,B000W1774O,1,1,5,Love it. !!!!!!!,Love it. !!!!!!!
A237E0FTADYM58,B000W1774O,1,1,4,"I love Country music, even the dramatic stuff.  Miss you Johnny","I love Country music , even the dramatic stuff .. Miss you Johnny"
APH04ED6KOVM1,B000W1774O,1,1,5,"I saw this song being performed by Johnny Cash in Nashville, TN his museum and I fell in love with the song. It really showed how much he felt his music.","I saw this song being performed by Johnny Cash in Nashville , TN his museum and I fell in love with the song .. It really showed how much he felt his music ."
ALSCSX3AOL9DP,B000W1774O,1,1,5,Love the rawness of this song. Almost seems as if it was created for Cash. I have always liked the original but this is the version I wear.,Love the rawness of this song .. Almost seems as if it was created for Cash .. I have always liked the original but this is the version I wear .
A2MDSOEI9W5WBF,B000W1774O,1,1,5,"Johnny has mad many songs that are wonderful. The ghostly sound of ""Hurt"" makes it one of my favorite. I don't know of any other song that has this sound.

RIP Johnny Cash!
Your biggest fan!","Johnny has mad many songs that are wonderful .. The ghostly sound of "" Hurt "" makes it one of my favorite .. I do n't know of any other song that has this sound .. RIP Johnny Cash !. Your biggest fan !"
A23ZCTK03U40QB,B000W1774O,1,1,5,"Johnny cash just shows how a real singer/musician sings all through their life.
I realize listening to this song hurt his voice never failed from that great voice over the years
The one I grew up listening to as a small child.there is no denying this man's greatness. This is not
 my favorite of his songs-  although it does suit his voice well, and considering circumstance ... I listen to it now and
Ihear his emotion only to well.. he lived a long beautiful life with his wife, I hope they are sitting at the far side of the Jordan...","Johnny cash just shows how a real singer / musician sings all through their life .. I realize listening to this song hurt his voice never failed from that great voice over the years. The one I grew up listening to as a small child.there is no denying this man 's greatness .. This is not 
  my favorite of his songs-   although it does suit his voice well , and considering circumstance .... I listen to it now and 
 Ihear his emotion only to well ... he lived a long beautiful life with his wife , I hope they are sitting at the far side of the Jordan ..."
A3JGZTA25MYGWV,B000W1774O,-1,1,4,i felt like the song hurt was a honest song  i think thats why i like it i noticed that its on the radio also,i felt like the song hurt was a honest song  i think thats why i like it i noticed that its on the radio also
A22LYBOUJ3UECA,B000W1774O,1,1,5,Soulful and heart felt. His voice is so haunting and the tempo is calming. I enjoy sitting back with a glass of wine listening to JC,Soulful and heart felt .. His voice is so haunting and the tempo is calming .. I enjoy sitting back with a glass of wine listening to JC
A30F000R844T8H,B000W176MM,1,1,5,Extremely satisfied,Extremely satisfied
A2C2KN774KICTB,B000W176MM,1,1,5,"Sultry, smooth voice.","Sultry, smooth voice."
A1OMDBT9DDFQRH,B000W176MM,1,1,5,Love love love KEM,Love love love KEM
A16V6BIR7MC0KC,B000W176MM,1,1,5,Great album.,Great album.
A12W8NRSYR593I,B000W1774O,1,1,5,What a song.....what a man to transcend his memories into a tune....what a heartfelt voice capturing each word just right.....this is one of those songs that you hope is never covered by those superficial singing shows or another artist. Johnny Cash OWNS this song!,What a song.....what a man to transcend his memories into a tune....what a heartfelt voice capturing each word just right.....this is one of those songs that you hope is never covered by those superficial singing shows or another artist. Johnny Cash OWNS this song!
A1Q8PMUXW8D1DI,B000W1774O,1,1,5,"Been a fan of his for his entire career, and I've found that I really love the older Johnny Cash over the younger. You can feel a sense of urgency and feeling in his later songs that may not have been present with his earlier stuff. This, along with Redemption Day, are great examples of Cash at the end.","Been a fan of his for his entire career , and I 've found that I really love the older Johnny Cash over the younger .. You can feel a sense of urgency and feeling in his later songs that may not have been present with his earlier stuff .. This , along with Redemption Day , are great examples of Cash at the end ."
A356X26TH0GS9X,B000W1774O,1,1,5,"I've heard it said that when Trent Reznor, who wrote this song and performed it in solo and/or with Nine Inch Nails, he was very much opposed to Johnny Cash covering this song.  Yet, when Trent heard JC's version, he was truly impressed.  So am I.  This was recorded by Cash just after the death of his wife June Carter Cash, and shortly before he himself died.  I can hear the heartbreak in his voice.  He sounds old and weary, yet that works so well for him in this song.  This was truly his last iconic hit, in my opinion.  I love performing this song at karaoke, since I have a deep voice.  But it is incredibly challenging and difficult to achieve his style.  I've done it before, but it seems only by accident.  Cash is truly a master songwriter and performer, and this track is truly an exclamation mark on his entire repertoire.","I 've heard it said that when Trent Reznor , who wrote this song and performed it in solo and/or with Nine Inch Nails , he was very much opposed to Johnny Cash covering this song .. Yet , when Trent heard JC 's version , he was truly impressed .. So am I.. This was recorded by Cash just after the death of his wife June Carter Cash , and shortly before he himself died .. I can hear the heartbreak in his voice .. He sounds old and weary , yet that works so well for him in this song .. This was truly his last iconic hit , in my opinion .. I love performing this song at karaoke , since I have a deep voice .. But it is incredibly challenging and difficult to achieve his style .. I 've done it before , but it seems only by accident .. Cash is truly a master songwriter and performer , and this track is truly an exclamation mark on his entire repertoire ."
AG9PJLR2LP6NJ,B000W1774O,1,1,5,"What a beautiful song.  Johnny Cash had such an incredible voice and a way of writing that was pure poetry.  This song is haunting.  It'll tear your heart strings.  The pain is palpable and resonant.  Makes me cry every time I hear it.  It's Legendary, as is the man.  He speaks to my soul.","What a beautiful song .. Johnny Cash had such an incredible voice and a way of writing that was pure poetry .. This song is haunting .. The pain is palpable and resonant .. Makes me cry every time I hear it .. It 's Legendary , as is the man ."
A1UWMOFWP3NTF8,B000W159H6,1,1,5,"Ok, I bought this song/s from Amazon in a download so I liked it, I can't say If anyone else would like it, listen to it and if you like it, download it, Amazon makes it easy to do, much easier that iTunes.","Ok, I bought this song/s from Amazon in a download so I liked it, I can't say If anyone else would like it, listen to it and if you like it, download it, Amazon makes it easy to do, much easier that iTunes."
A13G9HCYE2PIU6,B000W159H6,1,-1,3,"Good song. I liked a live version better, but this one is still good. A little flat but it has a certain charm.","Good song .. I liked a live version better , but this one is still good .. A little flat. but it has a certain charm ."
A2S8LZSFR0SB88,B000W159H6,1,1,5,"Here's my boilerplate positive review for an MP3 download: No problems, just what I was expecting. The ease of ordering MP3s from Amazon will keep me coming back.","Here 's my boilerplate positive review for an MP3 download : No problems , just what I was expecting .. The ease of ordering MP3s from Amazon will keep me coming back ."
AONBBH2KZOSFK,B000W176MM,1,1,5,Love Kem,Love Kem
A20XATI73LPAS1,B000W176MM,1,1,5,Simply perfection!,Simply perfection!
A1SELWKRCEQ9QM,B000W176MM,1,1,5,xmas gift for my mom. she really loved it. we got the mp3 and hard copy cd for only 1 cent higher!!,xmas gift for my mom .. she really loved it .. we got the mp3 and hard copy cd for only 1 cent higher ! !
A2T70MZ9R9RV0W,B000W1774O,1,1,5,Beautiful song from a beautiful and very talented man. I wish his wife was there to hear it. Rest in Peace Johnny Cash.,Beautiful song from a beautiful and very talented man .. I wish his wife was there to hear it .. Rest in Peace Johnny Cash .
A3W4D8XOGLWUN5,B000W1774O,1,1,4,"Hard to believe that it has been a decade since the legendary Johnny Cash passed away. Yet, his music was definitely a cavalcade of absolute talent and brilliance in song as well. But when he did a cover song that was out of the ordinary, he not only made it his own nicely, but it sometimes still stands taller than the original artist in that tone. The prime example of Johnny's musical intimacy came nearly at the end of his life when he did a cover of Nice Inch Nails song Hurt. The song is definitely something still worth listening too. Not just from Johnny's voice, but also because of his simplicity of the guitar and piano. It is a great song to listen too, not just if you are a die hard Johnny Cash fan, but also for anyone who is new to his music. Get this, and you won't be hurt.

Song: B+","Hard to believe that it has been a decade since the legendary Johnny Cash passed away .. Yet , his music was definitely a cavalcade of absolute talent and brilliance in song as well .. But when he did a cover song that was out of the ordinary , he not only made it his own nicely , but it sometimes still stands taller than the original artist in that tone .. The prime example of Johnny 's musical intimacy came nearly at the end of his life when he did a cover of Nice Inch Nails song Hurt .. The song is definitely something still worth listening too .. Not just from Johnny 's voice , but also because of his simplicity of the guitar and piano .. It is a great song to listen too , not just if you are a die hard Johnny Cash fan , but also for anyone who is new to his music .. Get this , and you wo n't be hurt ."
A1JRHL29A1ABOT,B000W176MM,1,1,5,"I remember this album when I was in the 10th grade. This album is timeless. This album is accompanied by a saucy blend of textured vocals; scatting, love filled lyrics; and bass, drums, guitar and percussions and is the essence of everything that we've come to love and miss about soul music. This is a 10-song heart-felt journey through love, loss and redemption. This album is a testament that soul has found new life in his music. This album has been certified Gold.","I remember this album when I was in the 10th grade .. This album is timeless .. This album is accompanied by a saucy blend of textured vocals ; scatting , love filled lyrics ; and bass , drums , guitar and percussions and is the essence of everything that we 've come to love and miss about soul music .. This is a 10 - song heart - felt journey through love , loss and redemption .. This album is a testament that soul has found new life in his music .. This album has been certified Gold ."
A14GK0E64J0WAS,B000W1877U,1,1,4,"Joanna Newsome is not for everyone, that's for sure, basically Joanna singing with harp, and sparse other instruments. Her 2006 ""YS"" album created quite a stir, though. (It was my 17 yr. daughter who introduced me to her, incidentally). This live EP was recorded on the YS Fall 06 tour.

""EP"" (3 tracks, 24 min.) brings a new song, ""Colleen"", which is pretty much in the vein of the ""YS"" album. Next is ""Clam, Crab, Cockle, Cowrie"", from ""The Milk-Eyed Mender"" album, in a slightly altered version from the album. Then comes a 13 min. blow-out version of ""Cosmia"", from the ""YS"" album, which here live sounds much more invigerated than the album version, and I can't stop playing it.

If you are familiar with Joanna Newsome, this is a great companion to the ""YS"" album. If you are new, this is the prefect introduction to her sound, and I highly recommed checking it out for those of you. No, it's not mainstream, far from it, but this is great music by all accounts.","Joanna Newsome is not for everyone , that 's for sure , basically Joanna singing with harp , and sparse other instruments .. Her 2006 "" YS "" album created quite a stir , though .. ( It was my 17 yr . daughter who introduced me to her , incidentally ) .. This live EP was recorded on the YS Fall 06 tour .. "" EP "" ( 3 tracks , 24 min . ) brings a new song , "" Colleen "" , which is pretty much in the vein of the "" YS "" album .. Next is "" Clam , Crab , Cockle , Cowrie "" , from "" The Milk - Eyed Mender "" album , in a slightly altered version from the album .. Then comes a 13 min . blow - out version of "" Cosmia "" , from the "" YS "" album , which here live sounds much more invigerated than the album version , and I ca n't stop playing it .. If you are familiar with Joanna Newsome , this is a great companion to the "" YS "" album .. If you are new , this is the prefect introduction to her sound , and I highly recommed checking it out for those of you .. No , it 's not mainstream , far from it , but this is great music by all accounts ."
A1D2C0WDCSHUWZ,B000W1877U,1,1,5,"Joanna Newsom is one of the great indie musicians of our time -- just look at last year's ""Ys,"" a sprawling masterpiece of freakfolk.

And after the solemnities of ""Ys,"" apparently Newsom has decided to go a bit more lighthearted. ""Joanna Newsom and the Ys Street Band"" is an unpretentious little EP, with some new songs and new takes on older songs -- a fun little treat.

It opens with the strong folky chords of ""Colleen,"" a slice of Celtic-flavoured balladry that trickles through an oddball melody. ""I tell it as I best know how,"" croons Newsom in her crazy-fairy voice. ""Pick me up and toss me round/I lost my shoes and tore my best gown...""

She then follows it up with new versions of two older songs: the gentle haunting reimagining of ""Clam Crab Cockle Cowrie,"" and a full-band version of ""Cosmia,"" which seems nicely fleshed-out and polished.

After to the legendary grandeur of ""Ys,"" this little EP seems relaxed and laid-back, as if Newsom and her band had sauntered into a coffee shop and done an impromptu set. They're done with an ear for fun, but that doesn't take the delicate, appealing edge from the music.

Her twangly, delicate harp is matched up with some decent banjo tunes, and what sounds like some soft drums, all mingled together. In ""Clam Crab Cockle Cowrie,"" we mostly just get gentle strums from the harp. And over it all is Newsom's creaky, meandering vocals, wandering through the melody like a sleepy fairy.

One new song and two reworkings, but ""Joanna Newsom and the Ys Street Band"" is stil worth getting for anyone who likes eerie, weird little folk songs.","Joanna Newsom is one of the great indie musicians of our time -- just look at last year 's "" Ys , "" a sprawling masterpiece of freakfolk .. And after the solemnities of "" Ys , "" apparently Newsom has decided to go a bit more lighthearted .. "" Joanna Newsom and the Ys Street Band "" is an unpretentious little EP , with some new songs and new takes on older songs -- a fun little treat .. It opens with the strong folky chords of "" Colleen , "" a slice of Celtic - flavoured balladry that trickles through an oddball melody .. "" I tell it as I best know how , "" croons Newsom in her crazy - fairy voice .. "" Pick me up and toss me round / I lost my shoes and tore my best gown ... "" 

 She then follows it up with new versions of two older songs : the gentle haunting reimagining of "" Clam Crab Cockle Cowrie , "" and a full - band version of "" Cosmia , "" which seems nicely fleshed - out and polished .. After to the legendary grandeur of "" Ys , "" this little EP seems relaxed and laid - back , as if Newsom and her band had sauntered into a coffee shop and done an impromptu set .. They 're done with an ear for fun , but that does n't take the delicate , appealing edge from the music .. Her twangly , delicate harp is matched up with some decent banjo tunes , and what sounds like some soft drums , all mingled together .. In "" Clam Crab Cockle Cowrie , "" we mostly just get gentle strums from the harp .. And over it all is Newsom 's creaky , meandering vocals , wandering through the melody like a sleepy fairy .. One new song and two reworkings , but "" Joanna Newsom and the Ys Street Band "" is stil worth getting for anyone who likes eerie , weird little folk songs ."
AL5I3OVMH953O,B000W1774O,1,1,5,"I never heard the original version but just this is his song now! He spoke from deep in his heart and you can see his life unfolding before his eyes as you listen...it reminds me of when Whitney Houston covered Dolly Parton's I'll always love you, sometimes another artist can just sing it better!","I never heard the original version but just this is his song now !. He spoke from deep in his heart and you can see his life unfolding before his eyes as you listen .... it reminds me of when Whitney Houston covered Dolly Parton 's I 'll always love you , sometimes another artist can just sing it better !"
AUPZF5LJ4SXGL,B000W1774O,1,1,5,"Interesting to hear an old, familiar voice from country music sing such a heartfelt modern song. Way to stretch yourself Johnny!","Interesting to hear an old, familiar voice from country music sing such a heartfelt modern song. Way to stretch yourself Johnny!"
AK47LZJ4JGX,B000W1774O,1,1,5,"I feel his pain, what testament to John, RIP, and Trent......... I feel your pain,, Before you reject me, I need my pain to survive,, Both have enough to satisfy me. I relate.  B.","I feel his pain , what testament to John , RIP , and Trent .......... I feel your pain , , Before you reject me , I need my pain to survive , , Both have enough to satisfy me ."
A2V621NP5QK8EU,B000W1774O,1,1,5,"Johnny CAsh is a legend. Trent Reznor may have written and performed it, but Cash perfected it. CAn't be it!","Trent Reznor may have written and performed it , but Cash perfected it .. CAn't be it !"
A1TKP7591K5CXX,B000W18I8S,1,1,5,lost my cds in moving out of town so i got this song witch i like and so dose my sister kid so now i can play it in my car.,lost my cds in moving out of town. so i got this song witch i like and so dose my sister kid so now i can play it in my car .
A3AHU6KIQQ0EHS,B000W176MM,1,1,5,This guy can really get to the heart of the soul.  Great music for this day and age.  Jusr put on your Bose and loose yourself,This guy can really get to the heart of the soul .. Great music for this day and age .. Jusr put on your Bose and loose yourself
A2WDGB4M6DVRDW,B000W16ZEM,1,1,5,"Jefferey Osbourne made a name for himself singing with LTD and went on to do the same as a solo artist. Love Ballad took me down memory lane to a time when I was a teenager and thinking I was in love. Such a wonderful love song,","Jefferey Osbourne made a name for himself singing with LTD and went on to do the same as a solo artist .. Love Ballad took me down memory lane to a time when I was a teenager and thinking I was in love .. Such a wonderful love song ,"
AJK5WHV1GW941,B000W176MM,1,1,4,"I would hear Kem on the radio, mostly on the stations which focused on playing jazz music and said to myself, ""This is just where this artist belongs"". I liked his voice from the first time I was introduced to it. It's very unique and befitting for jazz. It has been a long time since I have heard Kem on the radio, but something just compelled me to pick up his debut album and listen closely; I'm glad I did.

Please be warned: The younger generation may not like or appreciate this album. For example, when I was listening to this album, my brother gave me a crazy look and said, ""What the hell are you listening to?"" On the contrast, my older sister heard me playing the LP and said, ""You know about Kem? I didn't know you liked Kem!"" I really don't want to limit him to a particular audience, by this really is grown folks music. There is not one up-tempo song  in sight, just slow jams and mid-tempos. Everyone doesn't always like fast music anyway; I'm one of them. I can easily appreciate an album comprised of quiet storm tracks especially since radio plays almost all upbeat music. I get so tired of it, I hardly ever listen to the radio nowadays. ""Love Calls"" was the first single from ""Kemistry"" and what a fantastic song it is! Kem makes sure that he croons women and gives the fellers something to think about. This song is very laid back and mellow; it's sure to put one in a romantic mindset. Also, the lyrics are really good. He's letting the listening know that when love calls, there is no where to hide. ""Inside"" and ""Cherish this Moment"" are fine moments on the album. These tracks actually bring Sade to mind. I love the hook on ""Inside"" simply because it's catchy. This album is slightly flawed because it was boring in a few areas, but overall, I was impressed.  He did a fine job.

Mikeisha's Top 5

1. ""Inside""
2. ""Brotha Man""
3. ""Love Calls""
4. ""I'm Missin' Your Love""
5. ""Miss You""","I would hear Kem on the radio , mostly on the stations which focused on playing jazz music and said to myself , "" This is just where this artist belongs "" .. I liked his voice from the first time I was introduced to it .. It 's very unique and befitting for jazz .. It has been a long time since I have heard Kem on the radio , but something just compelled me to pick up his debut album and listen closely ; I 'm glad I did .. Please be warned : The younger generation may not like or appreciate this album .. For example , when I was listening to this album , my brother gave me a crazy look and said , "" What the hell are you listening to ? "". On the contrast , my older sister heard me playing the LP and said , "" You know about Kem ?. I did n't know you liked Kem ! "". I really do n't want to limit him to a particular audience , by this really is grown folks music .. There is not one up - tempo song   in sight , just slow jams and mid - tempos .. Everyone does n't always like fast music anyway ; I 'm one of them .. I can easily appreciate an album comprised of quiet storm tracks especially since radio plays almost all upbeat music .. I get so tired of it , I hardly ever listen to the radio nowadays .. "" Love Calls "" was the first single from "" Kemistry "" and what a fantastic song it is !. Kem makes sure that he croons women and gives the fellers something to think about .. This song is very laid back and mellow ; it 's sure to put one in a romantic mindset .. Also , the lyrics are really good .. He 's letting the listening know that when love calls , there is no where to hide .. "" Inside "" and "" Cherish this Moment "" are fine moments on the album .. These tracks actually bring Sade to mind .. I love the hook on "" Inside "" simply because it 's catchy .. This album is slightly flawed because it was boring in a few areas , but overall , I was impressed .. He did a fine job .. Mikeisha 's Top 5 

 1 .. "" Inside "" 
 2 .. "" Love Calls "" 
 4 .. "" I 'm Missin ' Your Love "" 
 5 .. "" Miss You """
A6UOM11FVGTRL,B000W176MM,1,1,5,"Kem sounds a lot like Al Jarreau.  Smooth, jazzy, with some R & B style make this album a must.  I highly recommend this cd for some good old fashioned love songs...","Kem sounds a lot like Al Jarreau .. Smooth , jazzy , with some R & B style make this album a must .. I highly recommend this cd for some good old fashioned love songs ..."
A3UE57S8G2G72Y,B000W176MM,1,1,5,"Kem sings about love, a universal subject. Some of his songs are spiritual, which is terrific. His lyrics are intellectual. Kem is a very talented musician. He sings about letting things happen in their own time, missing your lover, wanting to be with your lover, cherishing moments, finding peace, and so on. It's a mixture of jazz and r&b/soul. I highly recommend this album to everyone.","Kem sings about love , a universal subject .. Some of his songs are spiritual , which is terrific .. His lyrics are intellectual .. Kem is a very talented musician .. He sings about letting things happen in their own time , missing your lover , wanting to be with your lover , cherishing moments , finding peace , and so on .. I highly recommend this album to everyone ."
A35JR4D6FLXYRQ,B000W176MM,1,1,5,"First let me say that I love the wordplay used for the title of Kem's debut album.  Now on to the music - initially when I heard his first single, LOVE CALLS, I thought it was Al Jarreau but as the song went on I realized that it was a new artist named Kem. The rest of the songs are totally and unmistakably, KEM!!

I love the vibe of this entire album and had a hard time not pressing repeat on a few songs, namely: LOVE CALLS, MATTER OF TIME, SAY & YOU ARE.
Yes, it is more of a ""chill out"" album but certainly not one that bored me - I found myself paying attention to the adult lyrics and the beautiful music production.  I'd highly recommend this disc to lovers of r&b mixed with subtle jazz notes - it's a great debut from a real artist who I hope to hear much more from in the future (despite his sorry label and lack of promotion).","First let me say that I love the wordplay used for the title of Kem 's debut album .. Now on to the music - initially when I heard his first single , LOVE CALLS , I thought it was Al Jarreau but as the song went on I realized that it was a new artist named Kem .. The rest of the songs are totally and unmistakably , KEM ! !. I love the vibe of this entire album and had a hard time not pressing repeat on a few songs , namely : LOVE CALLS , MATTER OF TIME , SAY & YOU ARE .. Yes , it is more of a "" chill out "" album but certainly not one that bored me - I found myself paying attention to the adult lyrics and the beautiful music production .. I 'd highly recommend this disc to lovers of r&b mixed with subtle jazz notes - it 's a great debut from a real artist who I hope to hear much more from in the future ( despite his sorry label and lack of promotion ) ."
A1NKC3FZQNY45V,B000W176MM,1,1,5,"Jazz at it's finest, smooth, straight to the point excellent to work and listen too.  Chill out, boop the head, superb distant driving music. Kem is a great artist. Do not ever stop dreaming your creativity is right on the money.","Jazz at it 's finest , smooth , straight to the point excellent to work and listen too .. Chill out , boop the head , superb distant driving music .. Kem is a great artist .. Do not ever stop dreaming your creativity is right on the money ."
AYR0049I3E5UB,B000W176MM,1,1,5,"I have two of Kem's albums.  This one is my favorite, but I truly like his second album too.  I am definitely a fan of Kem's music.  This is the type of music that will never get outdated and will sound great in any era.","This one is my favorite , but I truly like his second album too .. I am definitely a fan of Kem 's music .. This is the type of music that will never get outdated and will sound great in any era ."
A25ZLRIEMZR6ZT,B000W16ZEM,1,1,5,love the melody from the 70's,love the melody from the 70's
A2ESUL8QBRVY8M,B000W16ZEM,1,-1,3,OK,OK
A3QLVPX1P2ZYNB,B000W16ZEM,1,1,4,i have always loved this song but did not know the name of the song or artist. I saw it on music choice and knew that i wanted it,i have always loved this song but did not know the name of the song or artist. I saw it on music choice and knew that i wanted it
