ID,Array
465,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, -2.117582368135751e-22]"
466,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, -4.235164736271502e-22, 0.0, 3.3881317890172014e-21, 0.0, -4.235164736271502e-22]"
467,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -8.470329472543003e-22, -5.421010862427522e-20, 0.0, 1.0587911840678754e-22, 0.0, 8.470329472543003e-22, 0.0, -8.470329472543003e-22, 0.0]"
468,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -5.293955920339377e-23, -1.0587911840678754e-22, 0.0, 1.3552527156068805e-20, 6.776263578034403e-21, 0.0]"
469,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, -4.235164736271502e-22, 0.0, -1.3552527156068805e-20, 2.6469779601696886e-23, 0.0, 4.235164736271502e-22, 6.776263578034403e-21, 2.710505431213761e-20, -1.6940658945086007e-21]"
470,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 1.734723475976807e-18, -1.3877787807814457e-17, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21]"
471,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 2.6469779601696886e-23]"
472,"[0.0, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, -3.3881317890172014e-21, -6.776263578034403e-21, 0.0, -5.293955920339377e-23, 0.0, -1.6940658945086007e-21, 0.0, -2.710505431213761e-20, -1.0587911840678754e-22]"
473,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 1.6940658945086007e-21, 2.710505431213761e-20, -2.710505431213761e-20, -1.6940658945086007e-21]"
474,"[3.469446951953614e-18, 2.7755575615628914e-17, 6.938893903907228e-18, 0.0, 1.3877787807814457e-17, 0.0, 2.7755575615628914e-17, 0.0, 2.168404344971009e-19, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21]"
475,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, -6.776263578034403e-21, 0.0, 0.0, 0.0, 4.235164736271502e-22, -2.117582368135751e-22, 0.0, -5.421010862427522e-20, -1.3234889800848443e-23]"
476,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -1.3552527156068805e-20, -4.235164736271502e-22, 5.293955920339377e-23, 1.6940658945086007e-21, -5.421010862427522e-20, 0.0, -1.6940658945086007e-21]"
477,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, -2.710505431213761e-20, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 4.235164736271502e-22]"
478,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 1.3552527156068805e-20, 0.0, -5.293955920339377e-23, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 8.470329472543003e-22]"
479,"[-2.7755575615628914e-17, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, -6.938893903907228e-18, 6.776263578034403e-21, 5.293955920339377e-23, 0.0, 0.0, 1.0587911840678754e-22, 2.117582368135751e-22, 1.6940658945086007e-21, -1.3552527156068805e-20, 2.710505431213761e-20, -1.6940658945086007e-21]"
480,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -2.710505431213761e-20, 0.0, -2.117582368135751e-22, 0.0, 8.470329472543003e-22, 0.0, 0.0, 4.235164736271502e-22]"
481,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 2.710505431213761e-20, -4.235164736271502e-22, 0.0, 5.293955920339377e-23, 5.421010862427522e-20, 0.0, 0.0]"
482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 1.0842021724855044e-19, 0.0, -1.0842021724855044e-19, 0.0, 4.235164736271502e-22, 4.235164736271502e-22, -8.470329472543003e-22, 0.0, 0.0, -1.6940658945086007e-21]"
483,"[0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -2.117582368135751e-22]"
484,"[-1.3877787807814457e-17, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 5.421010862427522e-20, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, -6.776263578034403e-21, 0.0]"
485,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -3.3881317890172014e-21, -6.776263578034403e-21, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 1.3552527156068805e-20, 4.235164736271502e-22]"
486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 0.0, 0.0, -5.421010862427522e-20, 1.3552527156068805e-20, 1.6940658945086007e-21]"
487,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -5.421010862427522e-20, 4.235164736271502e-22]"
488,"[0.0, 0.0, 0.0, -2.710505431213761e-20, 5.421010862427522e-20, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 1.6940658945086007e-21, 2.117582368135751e-22, 0.0, 0.0, 5.421010862427522e-20, 2.710505431213761e-20, 2.6469779601696886e-23]"
489,"[0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 5.421010862427522e-20, 0.0, 4.235164736271502e-22, -2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0]"
490,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 5.421010862427522e-20, -1.3552527156068805e-20, 5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 0.0]"
491,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 2.117582368135751e-22, -5.421010862427522e-20, 0.0, -1.3234889800848443e-23, 0.0, 0.0, -5.421010862427522e-20, 0.0, 4.235164736271502e-22]"
492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 4.235164736271502e-22, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22]"
493,"[4.336808689942018e-19, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, -3.469446951953614e-18, -5.421010862427522e-20, 2.710505431213761e-20, 0.0, 0.0, -1.6940658945086007e-21, 5.421010862427522e-20, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 0.0, -6.776263578034403e-21, -2.6469779601696886e-23]"
494,"[0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -5.421010862427522e-20, 1.3552527156068805e-20, 0.0, -1.0842021724855044e-19, -5.421010862427522e-20, 1.0587911840678754e-22, 1.3552527156068805e-20, 0.0, 5.293955920339377e-23, 2.6469779601696886e-23, 0.0, 0.0, -5.421010862427522e-20, -8.470329472543003e-22]"
495,"[0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.3877787807814457e-17, 0.0, 1.734723475976807e-18, 0.0, 0.0, 5.421010862427522e-20, -1.6940658945086007e-21, -5.421010862427522e-20, -3.3881317890172014e-21, 0.0, 4.235164736271502e-22, -1.6940658945086007e-21, 0.0, -5.421010862427522e-20, -1.6940658945086007e-21]"
496,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, -5.293955920339377e-23, 1.6940658945086007e-21, 0.0, -6.617444900424222e-24, 2.117582368135751e-22]"
497,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 1.0587911840678754e-22, 1.6940658945086007e-21, 2.168404344971009e-19, 2.710505431213761e-20, 2.117582368135751e-22]"
498,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 5.421010862427522e-20, 0.0, 0.0, 1.3552527156068805e-20, 1.0587911840678754e-22, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0]"
499,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, -1.6940658945086007e-21]"
500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, -5.421010862427522e-20, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, -2.117582368135751e-22, -1.0587911840678754e-22, 5.293955920339377e-23, 0.0, 0.0, 0.0]"
501,"[0.0, 1.734723475976807e-18, -3.469446951953614e-18, 8.673617379884035e-19, 0.0, 1.734723475976807e-18, 0.0, -6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 6.776263578034403e-21, 0.0, 8.470329472543003e-22]"
502,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0]"
503,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -1.3552527156068805e-20, -6.776263578034403e-21, 0.0, 0.0, 1.0587911840678754e-22, 0.0, -3.3881317890172014e-21, 0.0, 2.710505431213761e-20, 1.6940658945086007e-21]"
504,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -5.421010862427522e-20, 1.3552527156068805e-20, -2.6469779601696886e-23, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -2.117582368135751e-22]"
505,"[-2.168404344971009e-19, -4.336808689942018e-19, -2.168404344971009e-19, -2.710505431213761e-20, 0.0, 0.0, -1.0842021724855044e-19, -2.710505431213761e-20, 3.3881317890172014e-21, 2.710505431213761e-20, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 2.117582368135751e-22, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0]"
506,"[0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 1.3552527156068805e-20, 1.0842021724855044e-19, -4.336808689942018e-19, 1.0842021724855044e-19, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 3.308722450212111e-24, 0.0, 0.0, 5.421010862427522e-20, -2.710505431213761e-20, 0.0]"
507,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -3.3881317890172014e-21, 1.0587911840678754e-22, 1.0587911840678754e-22, -3.3881317890172014e-21, 0.0, 0.0, 0.0]"
508,"[0.0, 0.0, 0.0, 0.0, 0.0, -6.938893903907228e-18, -3.469446951953614e-18, 0.0, 0.0, 1.734723475976807e-18, 1.3552527156068805e-20, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 2.117582368135751e-22, -1.6940658945086007e-21, 0.0, 0.0, 0.0]"
509,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 6.776263578034403e-21, 0.0, 6.617444900424222e-24, 4.235164736271502e-22, 1.0842021724855044e-19, -3.3881317890172014e-21, 0.0]"
510,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 1.6940658945086007e-21, 5.421010862427522e-20, 0.0, 5.293955920339377e-23]"
511,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, -3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, 2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21]"
512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3877787807814457e-17, 0.0, 8.673617379884035e-19, 0.0, 4.235164736271502e-22, 6.776263578034403e-21, 0.0, 0.0, 4.235164736271502e-22, -1.0587911840678754e-22, 0.0, -1.0842021724855044e-19, 0.0, 1.0587911840678754e-22]"
513,"[-5.551115123125783e-17, 0.0, -1.3877787807814457e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 8.470329472543003e-22, -4.235164736271502e-22, 0.0, -1.0587911840678754e-22, 0.0, -5.421010862427522e-20, 0.0]"
514,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 8.470329472543003e-22, 1.6940658945086007e-21, -1.3552527156068805e-20, 2.710505431213761e-20, -8.470329472543003e-22, 0.0, 1.6940658945086007e-21, -1.3552527156068805e-20, 2.710505431213761e-20, 0.0]"
515,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -2.710505431213761e-20, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -1.3552527156068805e-20, 6.776263578034403e-21, 0.0]"
516,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -5.293955920339377e-23, -1.0587911840678754e-22, 0.0, 0.0, 0.0]"
517,"[0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 1.734723475976807e-18, 0.0, 0.0, 8.470329472543003e-22, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 8.470329472543003e-22, 1.3234889800848443e-23, 1.6940658945086007e-21, 1.0842021724855044e-19, 0.0, 0.0]"
518,"[0.0, 2.7755575615628914e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -8.271806125530277e-25, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0]"
519,"[0.0, -6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 1.0842021724855044e-19, 0.0, -1.0842021724855044e-19, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0]"
520,"[0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, 0.0]"
521,"[1.3877787807814457e-17, 1.3877787807814457e-17, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 3.469446951953614e-18, 6.938893903907228e-18, 1.734723475976807e-18, -5.421010862427522e-20, 0.0, 0.0, 3.3881317890172014e-21, 5.421010862427522e-20, 8.470329472543003e-22, 4.235164736271502e-22, 2.6469779601696886e-23, -8.470329472543003e-22, -1.6940658945086007e-21, 0.0, 1.6940658945086007e-21]"
522,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, -1.6940658945086007e-21, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0]"
523,"[0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 5.421010862427522e-20, 8.470329472543003e-22, 0.0]"
524,"[0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 1.3877787807814457e-17, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -6.776263578034403e-21, -1.3234889800848443e-23, 2.117582368135751e-22, 0.0, 0.0, 2.710505431213761e-20, 0.0]"
525,"[0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, -1.3552527156068805e-20, 2.710505431213761e-20, 4.235164736271502e-22, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0]"
526,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 2.168404344971009e-19, 0.0, 0.0, 6.776263578034403e-21, -1.6940658945086007e-21, 0.0, 0.0, 2.117582368135751e-22, 0.0, 1.6940658945086007e-21, 1.3552527156068805e-20, 1.3552527156068805e-20, 2.117582368135751e-22]"
527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 1.6940658945086007e-21, 6.776263578034403e-21, 0.0, -1.0587911840678754e-22, -3.3881317890172014e-21, 0.0, 0.0, 0.0]"
528,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, -2.168404344971009e-19, -5.421010862427522e-20, 0.0, 0.0, 5.421010862427522e-20, 8.470329472543003e-22, 0.0, 0.0, 5.293955920339377e-23, 2.117582368135751e-22, 0.0, -1.0842021724855044e-19, 3.3881317890172014e-21, -2.117582368135751e-22]"
529,"[0.0, 0.0, 0.0, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21, 0.0, 0.0, -8.470329472543003e-22, 2.6469779601696886e-23, -4.235164736271502e-22, 3.3881317890172014e-21, 0.0, -8.470329472543003e-22]"
530,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, 1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22]"
531,"[0.0, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -4.235164736271502e-22, 0.0, -1.0587911840678754e-22, 3.3881317890172014e-21, 1.0842021724855044e-19, 0.0, 4.235164736271502e-22]"
532,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 1.3552527156068805e-20, 0.0]"
533,"[1.734723475976807e-18, -1.734723475976807e-18, 0.0, -1.0842021724855044e-19, 0.0, 8.470329472543003e-22, 1.734723475976807e-18, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 4.235164736271502e-22, 0.0, -1.0842021724855044e-19, 1.3552527156068805e-20, -8.470329472543003e-22]"
534,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 5.421010862427522e-20, 2.710505431213761e-20, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, -4.235164736271502e-22]"
535,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, -2.168404344971009e-19, -5.421010862427522e-20, -1.3552527156068805e-20, 5.421010862427522e-20, -6.776263578034403e-21, 3.3881317890172014e-21, 0.0, 0.0, 6.617444900424222e-24, 0.0, 4.235164736271502e-22, 0.0, 0.0, -1.6940658945086007e-21]"
536,"[0.0, 0.0, 0.0, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -8.470329472543003e-22, 1.0587911840678754e-22, 0.0, 0.0, -4.235164736271502e-22, 4.235164736271502e-22]"
537,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, -8.470329472543003e-22, -3.3881317890172014e-21, 0.0, 0.0, 4.235164736271502e-22, 0.0, -2.710505431213761e-20, 0.0]"
538,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 5.293955920339377e-23, 0.0, 0.0, 0.0, -8.470329472543003e-22]"
539,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21]"
540,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 1.0587911840678754e-22, 0.0, 0.0, 2.117582368135751e-22, -4.235164736271502e-22, 2.117582368135751e-22, 5.421010862427522e-20, 5.421010862427522e-20, 2.117582368135751e-22]"
541,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, -2.710505431213761e-20, 6.776263578034403e-21, 8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 2.117582368135751e-22]"
542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, -2.710505431213761e-20, 4.235164736271502e-22, 2.117582368135751e-22, 0.0, 0.0, 0.0, -6.617444900424222e-24]"
543,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, -1.0587911840678754e-22, 0.0, -8.470329472543003e-22, -5.421010862427522e-20, 0.0, 0.0]"
544,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.6940658945086007e-21, -2.710505431213761e-20, 6.617444900424222e-24, 2.117582368135751e-22, -1.0587911840678754e-22, 0.0, -1.3552527156068805e-20, -1.6940658945086007e-21]"
545,"[0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 1.3552527156068805e-20, -2.6469779601696886e-23, 4.235164736271502e-22, 3.3881317890172014e-21, 5.421010862427522e-20, 6.776263578034403e-21, 0.0]"
546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 1.3552527156068805e-20, 4.235164736271502e-22]"
547,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 6.776263578034403e-21, -2.710505431213761e-20, 4.235164736271502e-22, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0]"
548,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 8.470329472543003e-22, -2.710505431213761e-20, 0.0, 0.0, -5.293955920339377e-23, -1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 2.117582368135751e-22]"
549,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, -2.710505431213761e-20, 0.0, 1.0587911840678754e-22, 0.0, -6.776263578034403e-21, 0.0, 1.3234889800848443e-23]"
550,"[0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 8.673617379884035e-19, 0.0, -2.168404344971009e-19, -5.421010862427522e-20, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 4.235164736271502e-22, -1.3234889800848443e-23, -5.293955920339377e-23, -1.0587911840678754e-22, -1.0842021724855044e-19, 0.0, 0.0]"
551,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 3.3881317890172014e-21, -2.6469779601696886e-23, 0.0, 0.0, 2.710505431213761e-20, -5.421010862427522e-20, 0.0]"
552,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, -1.3234889800848443e-23, -5.421010862427522e-20, -2.710505431213761e-20, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 2.710505431213761e-20, 0.0]"
553,"[-1.3877787807814457e-17, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-17, -6.938893903907228e-18, -4.336808689942018e-19, 1.734723475976807e-18, 0.0, -1.3552527156068805e-20, 0.0, 2.710505431213761e-20, 0.0, 0.0, -1.0587911840678754e-22, 0.0, -3.3881317890172014e-21, -2.117582368135751e-22]"
554,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 2.710505431213761e-20, 0.0, 0.0, -4.235164736271502e-22, 2.710505431213761e-20, -2.710505431213761e-20, -2.117582368135751e-22]"
