ID,Array
2498,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -4.235164736271502e-22, 0.0, 3.3881317890172014e-21, -6.617444900424222e-24, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0]"
2499,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21, -8.271806125530277e-25, 0.0, -4.235164736271502e-22, 0.0, 2.117582368135751e-22]"
2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 6.617444900424222e-24, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, 1.0587911840678754e-22, 0.0, 0.0, -8.470329472543003e-22]"
2501,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 2.710505431213761e-20, -1.0587911840678754e-22, -1.6940658945086007e-21]"
2502,"[-6.776263578034403e-21, 6.617444900424222e-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 6.776263578034403e-21, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 5.293955920339377e-23]"
2503,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -2.710505431213761e-20, 0.0, 3.3881317890172014e-21, 6.776263578034403e-21, -6.776263578034403e-21, 1.6940658945086007e-21, -4.235164736271502e-22, -8.470329472543003e-22]"
2504,"[0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.617444900424222e-24, 0.0, 1.0587911840678754e-22, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0]"
2505,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, -2.6469779601696886e-23, 8.077935669463161e-28, 0.0, 0.0, 2.117582368135751e-22, 0.0, -6.776263578034403e-21, -6.776263578034403e-21, -1.3552527156068805e-20]"
2506,"[4.235164736271502e-22, 0.0, 0.0, 0.0, 5.421010862427522e-20, -5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, 8.470329472543003e-22, 0.0, 0.0, -1.6543612251060553e-24, 6.617444900424222e-24, 1.0587911840678754e-22, -6.776263578034403e-21, 4.235164736271502e-22, 0.0, 0.0]"
2507,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -3.3881317890172014e-21, 2.117582368135751e-22, 1.3552527156068805e-20, 6.776263578034403e-21, 0.0, 0.0]"
2508,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 3.3881317890172014e-21, 6.776263578034403e-21, -1.3552527156068805e-20, 0.0, -1.0587911840678754e-22, 0.0, 0.0, -1.3552527156068805e-20, 0.0]"
2509,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -1.6940658945086007e-21, 5.293955920339377e-23, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -4.235164736271502e-22]"
2510,"[0.0, -4.336808689942018e-19, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, 8.470329472543003e-22, 0.0, -3.308722450212111e-24, 0.0, 0.0]"
2511,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, -5.293955920339377e-23, 1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 2.6469779601696886e-23]"
2512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 8.470329472543003e-22, -4.235164736271502e-22, 4.235164736271502e-22, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0]"
2513,"[0.0, 3.3881317890172014e-21, 0.0, 1.3234889800848443e-23, -1.3552527156068805e-20, 6.776263578034403e-21, 8.470329472543003e-22, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, 1.6543612251060553e-24, 1.3552527156068805e-20, 0.0, 0.0, 4.235164736271502e-22]"
2514,"[0.0, 4.336808689942018e-19, -2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, -1.3234889800848443e-23, 0.0, 0.0, -6.776263578034403e-21, 1.6543612251060553e-24, 0.0]"
2515,"[4.336808689942018e-19, -1.0842021724855044e-19, 1.0842021724855044e-19, 0.0, 1.0842021724855044e-19, 1.0842021724855044e-19, 0.0, 4.336808689942018e-19, -2.710505431213761e-20, 0.0, 1.3234889800848443e-23, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 5.293955920339377e-23, 6.776263578034403e-21, 3.3881317890172014e-21, 0.0]"
2516,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -6.776263578034403e-21, 1.6543612251060553e-24, -4.235164736271502e-22, 0.0, 0.0, -1.6940658945086007e-21, 2.0679515313825692e-25]"
2517,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -2.117582368135751e-22, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, 1.6940658945086007e-21, 4.235164736271502e-22]"
2518,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, -8.470329472543003e-22, 0.0, 0.0, -3.308722450212111e-24, 0.0, 0.0, 3.3881317890172014e-21, 2.117582368135751e-22]"
2519,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, -5.293955920339377e-23, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21]"
2520,"[-4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 2.5849394142282115e-26, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 0.0, -8.470329472543003e-22]"
2521,"[0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, -6.776263578034403e-21, -6.776263578034403e-21, 1.3552527156068805e-20, 0.0, -2.6469779601696886e-23, 8.470329472543003e-22, 0.0, 8.470329472543003e-22, 0.0, 0.0]"
2522,"[0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 6.776263578034403e-21, 8.470329472543003e-22, 0.0]"
2523,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, -1.6940658945086007e-21, 0.0, 0.0, -8.470329472543003e-22, 0.0, 2.117582368135751e-22, -6.776263578034403e-21, 6.776263578034403e-21, -6.776263578034403e-21]"
2524,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0587911840678754e-22, -6.776263578034403e-21, 1.6940658945086007e-21, 1.0587911840678754e-22, 0.0, -3.3881317890172014e-21, -1.3552527156068805e-20, 1.3552527156068805e-20, 6.776263578034403e-21]"
2525,"[0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21, 0.0, 0.0, -2.710505431213761e-20, -4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0]"
2526,"[-2.168404344971009e-19, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0679515313825692e-25, 0.0, 1.0587911840678754e-22, 5.293955920339377e-23, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 1.6940658945086007e-21]"
2527,"[0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, 0.0, 1.6940658945086007e-21, 2.6469779601696886e-23, 0.0]"
2528,"[-4.336808689942018e-19, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, -4.336808689942018e-19, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 1.6940658945086007e-21, -6.776263578034403e-21, 6.776263578034403e-21, 0.0, 1.6940658945086007e-21, 0.0, 0.0]"
2529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, -8.470329472543003e-22, 1.0587911840678754e-22, 0.0, 0.0, 0.0, -6.776263578034403e-21]"
2530,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 8.271806125530277e-25, 0.0, -5.293955920339377e-23, 0.0, -6.776263578034403e-21]"
2531,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, -3.308722450212111e-24, 4.235164736271502e-22, 1.6940658945086007e-21, 0.0]"
2532,"[0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -4.235164736271502e-22, 1.0587911840678754e-22, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, -6.617444900424222e-24]"
2533,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -5.293955920339377e-23]"
2534,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 2.710505431213761e-20, 0.0, 4.235164736271502e-22, -3.3881317890172014e-21, 1.3552527156068805e-20, 0.0]"
2535,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 6.617444900424222e-24, 0.0]"
2536,"[0.0, -1.6940658945086007e-21, 0.0, -1.0842021724855044e-19, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 1.0587911840678754e-22, -1.6940658945086007e-21, 0.0, 4.235164736271502e-22, 3.3881317890172014e-21, -1.3234889800848443e-23, 0.0, 0.0, -6.617444900424222e-24]"
2537,"[0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 6.776263578034403e-21, 2.117582368135751e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 1.3234889800848443e-23, 0.0]"
2538,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 1.6543612251060553e-24, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0]"
2539,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 3.3881317890172014e-21, 0.0, 0.0, -3.3881317890172014e-21]"
2540,"[-1.6940658945086007e-21, 2.168404344971009e-19, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -8.470329472543003e-22, 0.0, -2.117582368135751e-22]"
2541,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, -4.235164736271502e-22, 2.117582368135751e-22, 0.0, 0.0, -1.2924697071141057e-26, -1.3552527156068805e-20, 0.0, -2.117582368135751e-22, -3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 5.293955920339377e-23, -8.470329472543003e-22]"
2542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, -8.470329472543003e-22]"
2543,"[2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 0.0, -2.710505431213761e-20, -1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 0.0, 0.0, 6.617444900424222e-24, 0.0]"
2544,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -2.117582368135751e-22]"
2545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -3.3881317890172014e-21, 6.776263578034403e-21, 2.117582368135751e-22, -8.470329472543003e-22, 0.0, 1.3234889800848443e-23, 0.0, -2.710505431213761e-20]"
2546,"[0.0, 0.0, 3.3881317890172014e-21, 0.0, 2.117582368135751e-22, 0.0, 8.470329472543003e-22, 0.0, -8.470329472543003e-22, 0.0, 6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 6.776263578034403e-21, -2.117582368135751e-22, 8.470329472543003e-22, -1.3552527156068805e-20, 0.0, -1.3552527156068805e-20, -2.710505431213761e-20]"
2547,"[0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -3.3881317890172014e-21, 2.117582368135751e-22]"
2548,"[0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -2.117582368135751e-22, 1.6940658945086007e-21, -6.776263578034403e-21, 0.0, -1.0587911840678754e-22, -3.3881317890172014e-21, 0.0, 6.776263578034403e-21]"
2549,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 3.3881317890172014e-21, -3.3881317890172014e-21, 1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, 0.0, 2.710505431213761e-20, 0.0]"
2550,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 4.235164736271502e-22, 1.3552527156068805e-20, 0.0, -3.308722450212111e-24, 0.0]"
2551,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 3.308722450212111e-24, 0.0, 0.0, 0.0, -2.117582368135751e-22, -4.235164736271502e-22, 0.0, -1.3552527156068805e-20, 4.1359030627651384e-25]"
2552,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 6.776263578034403e-21, 0.0, 4.235164736271502e-22, 0.0, 1.6940658945086007e-21, -3.3881317890172014e-21, -1.0587911840678754e-22, 0.0]"
2553,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -3.3881317890172014e-21, 1.6940658945086007e-21, 0.0, -1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, -1.3552527156068805e-20]"
2554,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -6.776263578034403e-21, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, 0.0]"
2555,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 1.0587911840678754e-22, -1.6940658945086007e-21, 1.3552527156068805e-20, 0.0, -6.776263578034403e-21, 6.776263578034403e-21, 0.0, 8.470329472543003e-22]"
2556,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, -6.776263578034403e-21, 0.0, 5.293955920339377e-23, 0.0, 8.470329472543003e-22, 0.0, -1.3552527156068805e-20]"
2557,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 1.6940658945086007e-21, 0.0, -8.470329472543003e-22, 2.6469779601696886e-23, -1.0339757656912846e-25, -3.3881317890172014e-21, 0.0, 0.0]"
2558,"[0.0, 0.0, -2.710505431213761e-20, 3.3881317890172014e-21, 1.0842021724855044e-19, 0.0, -1.0842021724855044e-19, 2.710505431213761e-20, 0.0, 0.0, -5.293955920339377e-23, -1.6543612251060553e-24, 6.617444900424222e-24, 0.0, -1.0339757656912846e-25, 8.470329472543003e-22, -3.3881317890172014e-21, -6.776263578034403e-21, -5.293955920339377e-23, -1.0587911840678754e-22]"
2559,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21, 0.0, 6.617444900424222e-24, 1.6940658945086007e-21]"
2560,"[0.0, 0.0, -1.3552527156068805e-20, 2.710505431213761e-20, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -2.710505431213761e-20, 5.421010862427522e-20, 2.117582368135751e-22, 0.0, 0.0, 0.0, -2.117582368135751e-22, -6.776263578034403e-21, 1.6940658945086007e-21, 2.117582368135751e-22, -1.6940658945086007e-21, -8.470329472543003e-22]"
2561,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 1.0587911840678754e-22, 0.0, -4.235164736271502e-22, 0.0, 1.3234889800848443e-23, -2.6469779601696886e-23, -1.6940658945086007e-21, 0.0, -8.470329472543003e-22]"
2562,"[-8.470329472543003e-22, -4.235164736271502e-22, 2.6469779601696886e-23, 0.0, -2.6469779601696886e-23, 0.0, -5.293955920339377e-23, 0.0, -2.6469779601696886e-23, 0.0, 3.3881317890172014e-21, -4.235164736271502e-22, -1.6940658945086007e-21, 0.0, -4.235164736271502e-22, 0.0, 0.0, 3.3881317890172014e-21, 1.0587911840678754e-22, -6.776263578034403e-21]"
2563,"[-2.710505431213761e-20, -2.710505431213761e-20, 0.0, -5.421010862427522e-20, -5.421010862427522e-20, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, -4.235164736271502e-22, 1.0587911840678754e-22, 0.0, -1.3552527156068805e-20, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0]"
2564,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 4.235164736271502e-22, 0.0, 1.6940658945086007e-21, -8.470329472543003e-22, 8.470329472543003e-22, 0.0, 0.0, 0.0, 3.3881317890172014e-21]"
2565,"[3.3881317890172014e-21, 8.470329472543003e-22, 1.3552527156068805e-20, -2.710505431213761e-20, -6.776263578034403e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 3.308722450212111e-24, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -1.6940658945086007e-21, -3.3881317890172014e-21, 0.0]"
2566,"[0.0, 2.710505431213761e-20, 5.421010862427522e-20, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, -3.3881317890172014e-21, 6.776263578034403e-21, 1.6940658945086007e-21, 0.0]"
2567,"[-1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, -3.308722450212111e-24, -1.0587911840678754e-22, 0.0, -1.0587911840678754e-22, 0.0, 0.0, -1.3552527156068805e-20, -8.470329472543003e-22]"
2568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -4.235164736271502e-22, -6.776263578034403e-21, 0.0, 6.776263578034403e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0]"
2569,"[0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -6.776263578034403e-21, 3.3881317890172014e-21, 0.0, -1.6940658945086007e-21, -3.3881317890172014e-21, -5.169878828456423e-26, 5.293955920339377e-23, 0.0]"
2570,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0]"
2571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -1.0587911840678754e-22, 0.0, -2.117582368135751e-22]"
2572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 2.710505431213761e-20, 6.617444900424222e-24, 2.6469779601696886e-23, 1.6940658945086007e-21, 0.0, -5.293955920339377e-23, 8.470329472543003e-22]"
2573,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -4.235164736271502e-22, 0.0, -8.470329472543003e-22, -8.271806125530277e-25, 0.0]"
2574,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, 0.0, -2.117582368135751e-22, -1.6543612251060553e-24, 0.0, 0.0, -1.6940658945086007e-21, 0.0]"
2575,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 1.3552527156068805e-20, 8.271806125530277e-25, -1.3552527156068805e-20, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, -1.3552527156068805e-20]"
2576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 2.6469779601696886e-23, 0.0, -1.0339757656912846e-25, 0.0, -6.776263578034403e-21, -2.6469779601696886e-23, 6.776263578034403e-21, 1.3552527156068805e-20, 0.0, -1.0587911840678754e-22]"
2577,"[4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 1.3552527156068805e-20, -4.1359030627651384e-25, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -1.3234889800848443e-23]"
2578,"[5.421010862427522e-20, 0.0, 6.776263578034403e-21, -2.710505431213761e-20, 0.0, -3.3881317890172014e-21, 0.0, 2.710505431213761e-20, 5.421010862427522e-20, 0.0, 1.3234889800848443e-23, -1.6940658945086007e-21, 8.470329472543003e-22, 0.0, -6.776263578034403e-21, 2.6469779601696886e-23, 1.6940658945086007e-21, 0.0, 0.0, 3.3881317890172014e-21]"
2579,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 4.235164736271502e-22, -3.3881317890172014e-21, 0.0, 1.3234889800848443e-23, -1.0587911840678754e-22, 0.0, -8.470329472543003e-22, 0.0, 5.293955920339377e-23]"
2580,"[0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, -1.6940658945086007e-21, 2.6469779601696886e-23, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 6.776263578034403e-21, 0.0]"
2581,"[0.0, -3.3881317890172014e-21, -2.117582368135751e-22, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 1.3552527156068805e-20, 0.0, 5.293955920339377e-23, 0.0, 1.3234889800848443e-23]"
2582,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 1.6940658945086007e-21, 0.0, 0.0, 2.6469779601696886e-23, -1.0587911840678754e-22, -3.308722450212111e-24, 8.470329472543003e-22, 0.0, 6.617444900424222e-24]"
2583,"[0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 2.117582368135751e-22, 0.0, 0.0, 8.470329472543003e-22, -6.776263578034403e-21, 0.0, 1.6940658945086007e-21]"
2584,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, -4.235164736271502e-22, -3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, -5.293955920339377e-23, 1.3552527156068805e-20]"
2585,"[0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 1.0842021724855044e-19, 1.3552527156068805e-20, 5.421010862427522e-20, 2.117582368135751e-22, -3.308722450212111e-24, -3.3881317890172014e-21, 0.0, 0.0, 5.293955920339377e-23, 0.0, 0.0, 0.0, -1.3552527156068805e-20]"
