reviewerID,itemID,overall,Udeep,Ideep
645,12,5,"[0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 2.710505431213761e-20, -2.710505431213761e-20, 0.0, 0.0, -2.710505431213761e-20, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
326,12,5,"[0.0, 0.0, 1.734723475976807e-18, -1.734723475976807e-18, 0.0, 0.0, -2.168404344971009e-19, 0.0, -1.734723475976807e-18, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -2.168404344971009e-19, -1.3552527156068805e-20, -4.235164736271502e-22]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
370,12,5,"[-8.673617379884035e-19, 0.0, -8.673617379884035e-19, 1.734723475976807e-18, 0.0, -2.168404344971009e-19, -1.0842021724855044e-19, 0.0, -8.673617379884035e-19, -1.734723475976807e-18, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, -6.776263578034403e-21, 5.421010862427522e-20, 6.776263578034403e-21, 6.776263578034403e-21]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
46,12,5,"[0.0, -1.6940658945086007e-21, 0.0, 0.0, -1.734723475976807e-18, 0.0, -8.673617379884035e-19, 0.0, -6.938893903907228e-18, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 2.710505431213761e-20, 0.0, -6.776263578034403e-21, 0.0, -1.3552527156068805e-20, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
710,12,5,"[0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 3.3881317890172014e-21, 1.6940658945086007e-21, -5.421010862427522e-20, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
419,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, -2.7755575615628914e-17, 0.0, 4.235164736271502e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 5.421010862427522e-20, 0.0, 1.3552527156068805e-20, -1.3552527156068805e-20, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
86,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, -5.293955920339377e-23, 8.271806125530277e-25, -1.3552527156068805e-20, 1.0842021724855044e-19, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
49,12,5,"[-6.938893903907228e-18, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 4.336808689942018e-19, 4.336808689942018e-19, -6.938893903907228e-18, -1.734723475976807e-18, 2.710505431213761e-20, 0.0, 0.0, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -2.710505431213761e-20, 1.0842021724855044e-19, 0.0, 2.710505431213761e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
429,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 6.776263578034403e-21, 0.0, -6.776263578034403e-21, -2.710505431213761e-20, 1.3552527156068805e-20, 5.421010862427522e-20, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
101,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -1.3552527156068805e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
477,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 1.3552527156068805e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
16,12,5,"[0.0, 0.0, 0.0, 1.3877787807814457e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, -2.6469779601696886e-23, 0.0, -2.710505431213761e-20, -5.421010862427522e-20, 0.0, 1.3552527156068805e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
14,12,5,"[0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, -6.938893903907228e-18, 0.0, 5.421010862427522e-20, 0.0, 0.0, -6.776263578034403e-21, 6.776263578034403e-21, -6.776263578034403e-21, -4.235164736271502e-22, 1.0842021724855044e-19, 0.0, -5.421010862427522e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
433,12,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21, 3.3881317890172014e-21, 5.421010862427522e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
524,12,5,"[0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -6.938893903907228e-18, 8.673617379884035e-19, -1.3552527156068805e-20, 6.776263578034403e-21, 3.3881317890172014e-21, 1.3552527156068805e-20, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
207,12,5,"[0.0, 0.0, 6.938893903907228e-18, -6.938893903907228e-18, 0.0, 0.0, -8.673617379884035e-19, 0.0, -6.938893903907228e-18, 0.0, -2.710505431213761e-20, 2.710505431213761e-20, -8.470329472543003e-22, 0.0, 6.776263578034403e-21, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
82,12,4,"[0.0, 0.0, 1.734723475976807e-18, -1.734723475976807e-18, 0.0, 0.0, -2.168404344971009e-19, 0.0, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 8.470329472543003e-22, -3.3881317890172014e-21, 5.421010862427522e-20, 1.6940658945086007e-21, 2.710505431213761e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
664,12,5,"[0.0, -6.776263578034403e-21, 0.0, 0.0, -6.938893903907228e-18, 0.0, -3.469446951953614e-18, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 1.3552527156068805e-20, 1.3552527156068805e-20, 0.0, 0.0, -6.776263578034403e-21, 4.235164736271502e-22, 2.168404344971009e-19, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
652,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 2.710505431213761e-20, -1.3552527156068805e-20, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -1.3552527156068805e-20, 0.0, 0.0, -2.710505431213761e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
175,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 2.710505431213761e-20, -1.3552527156068805e-20, 0.0, 1.3552527156068805e-20, 6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
142,12,5,"[0.0, -2.6469779601696886e-23, 0.0, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -5.421010862427522e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
667,12,5,"[0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, -4.336808689942018e-19, 0.0, -1.734723475976807e-18, 0.0, 0.0, -1.3552527156068805e-20, -6.776263578034403e-21, 0.0, -8.470329472543003e-22, -2.710505431213761e-20, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
111,12,5,"[0.0, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 0.0, 1.0842021724855044e-19, 0.0, -6.938893903907228e-18, -1.734723475976807e-18, -2.710505431213761e-20, 5.421010862427522e-20, 0.0, -1.3552527156068805e-20, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 6.776263578034403e-21]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
353,12,5,"[0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -8.470329472543003e-22, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
705,12,5,"[-1.0842021724855044e-19, 0.0, 5.421010862427522e-20, 5.421010862427522e-20, 2.710505431213761e-20, 0.0, 6.776263578034403e-21, 6.776263578034403e-21, -1.0842021724855044e-19, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
152,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 5.421010862427522e-20, -1.0587911840678754e-22, 0.0, 6.776263578034403e-21, -2.710505431213761e-20, 1.6940658945086007e-21, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
577,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 5.421010862427522e-20, 0.0, -2.710505431213761e-20, 0.0, 5.421010862427522e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
425,12,5,"[0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, -1.734723475976807e-18, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 2.710505431213761e-20, 2.710505431213761e-20, -1.3552527156068805e-20, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
451,12,5,"[0.0, 0.0, 1.734723475976807e-18, -1.734723475976807e-18, 0.0, 0.0, -2.168404344971009e-19, 0.0, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 2.710505431213761e-20, 3.3881317890172014e-21, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
544,12,5,"[0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -5.421010862427522e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
639,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 2.117582368135751e-22, 0.0, 0.0, 6.776263578034403e-21, 0.0, 1.0842021724855044e-19, 3.3881317890172014e-21, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
630,12,5,"[0.0, 0.0, 0.0, 8.673617379884035e-19, 2.168404344971009e-19, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20, 0.0, 0.0, -3.3881317890172014e-21, 2.710505431213761e-20, 4.235164736271502e-22, 0.0, -4.235164736271502e-22, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
78,12,5,"[0.0, 0.0, 0.0, 6.938893903907228e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -1.734723475976807e-18, 0.0, 6.776263578034403e-21, 6.776263578034403e-21, -1.3552527156068805e-20, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
417,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 3.3881317890172014e-21, 6.776263578034403e-21, -5.421010862427522e-20, 0.0, 2.168404344971009e-19, 6.776263578034403e-21, -8.470329472543003e-22]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
291,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 2.117582368135751e-22, 6.776263578034403e-21]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
350,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
471,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, -5.421010862427522e-20, 6.776263578034403e-21, 0.0, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20, 0.0, 0.0, 1.6940658945086007e-21]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
105,12,5,"[-1.734723475976807e-18, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 4.336808689942018e-19, -8.673617379884035e-19, -1.734723475976807e-18, 0.0, -5.421010862427522e-20, -5.421010862427522e-20, 0.0, -5.421010862427522e-20, 5.421010862427522e-20, 0.0, -1.6940658945086007e-21, 1.0842021724855044e-19, 0.0, -6.776263578034403e-21]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
597,12,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -5.421010862427522e-20, 2.710505431213761e-20, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0]","[0.0, 0.0, 0.0, -3.469446951953614e-18, -4.336808689942018e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.0842021724855044e-19, 8.470329472543003e-22, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, 0.0, -2.710505431213761e-20, -1.6940658945086007e-21, -1.3552527156068805e-20, 1.3552527156068805e-20]"
