ID,reviewerID,asin,overall,unixReviewTime
1928,364,13,5.0,0.0
1929,364,29,5.0,0.0
1930,364,29,5.0,0.0
1931,364,6,5.0,0.0
1932,364,5,5.0,0.0
1933,365,1,5.0,0.0
1934,365,40,5.0,0.0
1935,365,29,5.0,0.0
1936,365,29,5.0,0.0
1937,365,13,5.0,0.0
1938,366,13,5.0,0.0
1939,366,5,5.0,0.0
1940,366,62,5.0,0.0
1941,366,29,5.0,0.0
1942,366,29,5.0,0.0
1943,366,6,5.0,0.0
1944,367,29,4.0,0.0
1945,367,1,4.0,0.0
1946,367,40,4.0,0.0
1947,367,29,4.0,0.0
1948,367,13,4.0,0.0
1949,367,45,4.0,0.0
1950,368,30,5.0,0.0
1951,368,30,5.0,0.0
1952,368,30,5.0,0.0
1953,368,77,5.0,0.0
1954,368,30,5.0,0.0
1955,368,77,5.0,0.0
1956,369,5,5.0,0.0
1957,369,29,5.0,0.0
1958,369,6,5.0,0.0
1959,369,29,5.0,0.0
1960,369,13,5.0,0.0
1961,370,13,5.0,0.0
1962,370,44,5.0,0.0
1963,370,29,5.0,0.0
1964,370,40,5.0,0.0
1965,370,1,5.0,0.0
1966,370,29,5.0,0.0
1967,371,29,5.0,0.0
1968,371,48,5.0,0.0
1969,371,1,5.0,0.0
1970,371,40,5.0,0.0
1971,371,13,5.0,0.0
1972,371,29,5.0,0.0
1973,372,6,5.0,0.0
1974,372,13,5.0,0.0
1975,372,29,5.0,0.0
1976,372,29,5.0,0.0
1977,372,5,5.0,0.0
1978,373,6,5.0,0.0
1979,373,29,5.0,0.0
1980,373,5,5.0,0.0
1981,373,29,5.0,0.0
1982,373,13,5.0,0.0
1983,374,29,5.0,0.0
1984,374,1,5.0,0.0
1985,374,29,5.0,0.0
1986,374,13,5.0,0.0
1987,374,40,5.0,0.0
1988,375,29,5.0,0.0
1989,375,13,5.0,0.0
1990,375,29,5.0,0.0
1991,375,40,5.0,0.0
1992,375,1,5.0,0.0
1993,376,43,5.0,0.0
1994,376,28,3.0,0.0
1995,376,61,3.0,0.0
1996,376,28,4.0,0.0
1997,376,66,5.0,0.0
1998,376,28,3.0,0.0
1999,376,38,5.0,0.0
2000,376,28,4.0,0.0
2001,377,40,5.0,0.0
2002,377,29,5.0,0.0
2003,377,29,5.0,0.0
2004,377,13,5.0,0.0
2005,377,1,5.0,0.0
2006,378,29,5.0,0.0
2007,378,13,5.0,0.0
2008,378,5,5.0,0.0
2009,378,6,5.0,0.0
2010,378,29,5.0,0.0
2011,379,29,5.0,0.0
2012,379,6,5.0,0.0
2013,379,13,5.0,0.0
2014,379,29,5.0,0.0
2015,379,5,5.0,0.0
2016,380,29,5.0,0.0
2017,380,5,5.0,0.0
2018,380,13,5.0,0.0
2019,380,6,5.0,0.0
2020,380,29,5.0,0.0
2021,381,5,5.0,0.0
2022,381,29,5.0,0.0
2023,381,6,5.0,0.0
2024,381,29,5.0,0.0
2025,381,13,5.0,0.0
2026,382,29,5.0,0.0
2027,382,1,5.0,0.0
2028,382,13,5.0,0.0
2029,382,40,5.0,0.0
2030,382,29,5.0,0.0
2031,383,29,5.0,0.0
2032,383,13,5.0,0.0
2033,383,5,5.0,0.0
2034,383,29,5.0,0.0
2035,383,6,5.0,0.0
2036,384,29,5.0,0.0
2037,384,5,5.0,0.0
2038,384,29,5.0,0.0
2039,384,29,5.0,0.0
2040,384,29,5.0,0.0
2041,384,6,5.0,0.0
2042,385,6,5.0,0.0
2043,385,29,5.0,0.0
2044,385,29,5.0,0.0
2045,385,5,5.0,0.0
2046,385,13,5.0,0.0
2047,386,29,5.0,0.0
2048,386,1,5.0,0.0
2049,386,29,5.0,0.0
2050,386,40,5.0,0.0
2051,386,13,5.0,0.0
2052,386,17,1.0,0.0
2053,386,17,1.0,0.0
2054,387,29,5.0,0.0
2055,387,71,5.0,0.0
2056,387,29,5.0,0.0
2057,387,40,5.0,0.0
2058,387,1,5.0,0.0
2059,387,13,5.0,0.0
2060,388,13,5.0,0.0
2061,388,29,5.0,0.0
2062,388,40,5.0,0.0
2063,388,29,5.0,0.0
2064,388,1,5.0,0.0
2065,389,29,5.0,0.0
2066,389,40,5.0,0.0
2067,389,29,5.0,0.0
2068,389,13,5.0,0.0
2069,389,1,5.0,0.0
2070,389,64,5.0,0.0
2071,390,5,5.0,0.0
2072,390,13,5.0,0.0
2073,390,6,5.0,0.0
2074,390,29,5.0,0.0
2075,390,29,5.0,0.0
2076,391,29,5.0,0.0
2077,391,29,5.0,0.0
2078,391,13,5.0,0.0
2079,391,5,5.0,0.0
2080,391,6,5.0,0.0
2081,392,29,5.0,0.0
2082,392,29,5.0,0.0
2083,392,1,5.0,0.0
2084,392,40,5.0,0.0
2085,392,13,5.0,0.0
2086,393,29,5.0,0.0
2087,393,13,5.0,0.0
2088,393,1,5.0,0.0
2089,393,29,5.0,0.0
2090,393,40,5.0,0.0
2091,394,13,5.0,0.0
2092,394,29,5.0,0.0
2093,394,29,5.0,0.0
2094,394,1,5.0,0.0
2095,394,40,5.0,0.0
2096,395,29,5.0,0.0
2097,395,5,5.0,0.0
2098,395,6,5.0,0.0
2099,395,29,5.0,0.0
2100,395,13,5.0,0.0
2101,396,13,5.0,0.0
2102,396,6,5.0,0.0
2103,396,5,5.0,0.0
2104,396,29,5.0,0.0
2105,396,29,5.0,0.0
2106,397,6,5.0,0.0
2107,397,29,5.0,0.0
2108,397,5,5.0,0.0
2109,397,13,5.0,0.0
2110,397,29,5.0,0.0
2111,398,5,5.0,0.0
2112,398,29,5.0,0.0
2113,398,29,5.0,0.0
2114,398,13,5.0,0.0
2115,398,6,5.0,0.0
2116,399,29,5.0,0.0
2117,399,5,5.0,0.0
2118,399,6,5.0,0.0
2119,399,13,5.0,0.0
2120,399,29,5.0,0.0
2121,400,43,5.0,0.0
2122,400,58,3.0,0.0
2123,400,69,5.0,0.0
2124,400,9,5.0,0.0
2125,400,11,5.0,0.0
2126,400,50,5.0,0.0
2127,400,7,5.0,0.0
2128,401,29,5.0,0.0
2129,401,40,5.0,0.0
2130,401,1,5.0,0.0
2131,401,13,5.0,0.0
2132,401,29,5.0,0.0
2133,402,40,5.0,0.0
2134,402,1,5.0,0.0
2135,402,29,5.0,0.0
2136,402,80,5.0,0.0
2137,402,29,5.0,0.0
2138,402,13,5.0,0.0
2139,403,40,5.0,0.0
2140,403,29,5.0,0.0
2141,403,29,5.0,0.0
2142,403,1,5.0,0.0
2143,403,13,5.0,0.0
2144,404,40,5.0,0.0
2145,404,13,5.0,0.0
2146,404,29,5.0,0.0
2147,404,1,5.0,0.0
2148,404,29,5.0,0.0
2149,405,6,5.0,0.0
2150,405,29,5.0,0.0
2151,405,5,5.0,0.0
2152,405,29,5.0,0.0
2153,405,13,5.0,0.0
2154,406,5,5.0,0.0
2155,406,29,5.0,0.0
2156,406,6,5.0,0.0
2157,406,29,5.0,0.0
2158,406,13,5.0,0.0
2159,407,1,5.0,0.0
2160,407,13,5.0,0.0
2161,407,29,5.0,0.0
2162,407,29,5.0,0.0
2163,407,40,5.0,0.0
2164,408,13,5.0,0.0
2165,408,29,5.0,0.0
2166,408,1,5.0,0.0
2167,408,29,5.0,0.0
2168,408,40,5.0,0.0
2169,409,29,5.0,0.0
2170,409,40,5.0,0.0
2171,409,44,5.0,0.0
2172,409,29,5.0,0.0
2173,409,1,5.0,0.0
2174,410,40,5.0,0.0
2175,410,1,5.0,0.0
2176,410,29,5.0,0.0
2177,410,29,5.0,0.0
2178,410,13,5.0,0.0
2179,411,29,5.0,0.0
2180,411,13,5.0,0.0
2181,411,40,5.0,0.0
2182,411,1,5.0,0.0
2183,411,29,5.0,0.0
2184,412,52,5.0,0.0
2185,412,13,5.0,0.0
2186,412,5,5.0,0.0
2187,412,29,5.0,0.0
2188,412,6,5.0,0.0
2189,412,29,5.0,0.0
2190,413,29,5.0,0.0
2191,413,40,5.0,0.0
2192,413,29,5.0,0.0
2193,413,1,5.0,0.0
2194,413,13,5.0,0.0
2195,413,79,5.0,0.0
2196,414,13,5.0,0.0
2197,414,29,5.0,0.0
2198,414,29,5.0,0.0
2199,414,5,5.0,0.0
2200,414,6,5.0,0.0
2201,414,46,4.0,0.0
2202,415,29,5.0,0.0
2203,415,29,5.0,0.0
2204,415,40,5.0,0.0
2205,415,13,5.0,0.0
2206,415,1,5.0,0.0
2207,416,13,5.0,0.0
2208,416,29,5.0,0.0
2209,416,29,5.0,0.0
2210,416,6,5.0,0.0
2211,416,5,5.0,0.0
2212,417,6,5.0,0.0
2213,417,5,5.0,0.0
2214,417,29,5.0,0.0
2215,417,29,5.0,0.0
2216,417,13,5.0,0.0
2217,418,2,5.0,0.0
2218,418,47,5.0,0.0
2219,418,57,4.0,0.0
2220,418,50,1.0,0.0
2221,418,59,2.0,0.0
2222,418,75,5.0,0.0
2223,419,13,5.0,0.0
2224,419,29,5.0,0.0
2225,419,29,5.0,0.0
2226,419,6,5.0,0.0
2227,419,5,5.0,0.0
2228,420,6,5.0,0.0
2229,420,13,5.0,0.0
2230,420,29,5.0,0.0
2231,420,5,5.0,0.0
2232,420,29,5.0,0.0
2233,421,60,4.0,0.0
2234,421,75,5.0,0.0
2235,421,84,5.0,0.0
2236,421,42,3.0,0.0
2237,421,59,2.0,0.0
2238,421,65,3.0,0.0
2239,421,50,4.0,0.0
2240,422,29,5.0,0.0
2241,422,29,5.0,0.0
2242,422,6,5.0,0.0
2243,422,5,5.0,0.0
2244,422,29,5.0,0.0
2245,422,29,5.0,0.0
2246,423,29,5.0,0.0
2247,423,29,5.0,0.0
2248,423,6,5.0,0.0
2249,423,13,5.0,0.0
2250,423,5,5.0,0.0
2251,424,13,1.0,0.0
2252,424,29,1.0,0.0
2253,424,1,1.0,0.0
2254,424,40,1.0,0.0
2255,424,29,1.0,0.0
2256,425,75,5.0,0.0
2257,425,78,5.0,0.0
2258,425,75,5.0,0.0
2259,425,75,5.0,0.0
2260,425,75,5.0,0.0
2261,425,39,5.0,0.0
2262,426,29,5.0,0.0
2263,426,40,5.0,0.0
2264,426,13,5.0,0.0
2265,426,1,5.0,0.0
2266,426,29,5.0,0.0
2267,427,13,5.0,0.0
2268,427,29,5.0,0.0
2269,427,40,5.0,0.0
2270,427,29,5.0,0.0
2271,427,1,5.0,0.0
2272,428,1,5.0,0.0
2273,428,40,5.0,0.0
2274,428,29,5.0,0.0
2275,428,13,5.0,0.0
2276,428,29,5.0,0.0
2277,429,13,5.0,0.0
2278,429,29,5.0,0.0
2279,429,40,5.0,0.0
2280,429,29,5.0,0.0
2281,429,1,5.0,0.0
2282,430,29,5.0,0.0
2283,430,13,5.0,0.0
2284,430,40,5.0,0.0
2285,430,1,5.0,0.0
2286,430,29,5.0,0.0
2287,431,1,4.0,0.0
2288,431,71,4.0,0.0
2289,431,40,4.0,0.0
2290,431,13,4.0,0.0
2291,431,29,4.0,0.0
2292,431,29,4.0,0.0
2293,432,29,5.0,0.0
2294,432,1,5.0,0.0
2295,432,29,5.0,0.0
2296,432,40,5.0,0.0
2297,432,13,5.0,0.0
2298,433,29,5.0,0.0
2299,433,13,5.0,0.0
2300,433,1,5.0,0.0
2301,433,40,5.0,0.0
2302,433,29,5.0,0.0
2303,434,29,5.0,0.0
2304,434,13,5.0,0.0
2305,434,5,5.0,0.0
2306,434,29,5.0,0.0
2307,434,6,5.0,0.0
2308,435,13,5.0,0.0
2309,435,5,5.0,0.0
2310,435,6,5.0,0.0
2311,435,29,5.0,0.0
2312,435,29,5.0,0.0
2313,436,75,5.0,0.0
2314,436,75,5.0,0.0
2315,436,7,5.0,0.0
2316,436,23,5.0,0.0
2317,436,9,5.0,0.0
2318,436,23,5.0,0.0
2319,437,1,5.0,0.0
2320,437,29,5.0,0.0
2321,437,13,5.0,0.0
2322,437,29,5.0,0.0
2323,437,40,5.0,0.0
2324,438,13,5.0,0.0
2325,438,5,5.0,0.0
2326,438,29,5.0,0.0
2327,438,29,5.0,0.0
2328,438,6,5.0,0.0
2329,439,1,5.0,0.0
2330,439,29,5.0,0.0
2331,439,29,5.0,0.0
2332,439,55,5.0,0.0
2333,439,13,5.0,0.0
2334,439,40,5.0,0.0
2335,440,23,3.0,0.0
2336,440,68,5.0,0.0
2337,440,75,4.0,0.0
2338,440,36,4.0,0.0
2339,440,23,3.0,0.0
2340,441,29,5.0,0.0
2341,441,29,5.0,0.0
2342,441,13,5.0,0.0
2343,441,56,5.0,0.0
2344,441,6,5.0,0.0
2345,441,5,5.0,0.0
2346,442,65,4.0,0.0
2347,442,23,3.0,0.0
2348,442,76,4.0,0.0
2349,442,23,3.0,0.0
2350,442,11,3.0,0.0
2351,443,13,5.0,0.0
2352,443,29,5.0,0.0
2353,443,29,5.0,0.0
2354,443,5,5.0,0.0
2355,443,6,5.0,0.0
2356,444,1,5.0,0.0
2357,444,29,5.0,0.0
2358,444,29,5.0,0.0
2359,444,13,5.0,0.0
2360,444,40,5.0,0.0
2361,445,1,5.0,0.0
2362,445,13,5.0,0.0
2363,445,40,5.0,0.0
2364,445,29,5.0,0.0
2365,445,29,5.0,0.0
2366,446,78,5.0,0.0
2367,446,23,5.0,0.0
2368,446,39,5.0,0.0
2369,446,60,5.0,0.0
2370,446,23,5.0,0.0
2371,447,5,5.0,0.0
2372,447,6,5.0,0.0
2373,447,13,5.0,0.0
2374,447,29,5.0,0.0
2375,447,29,5.0,0.0
2376,448,29,5.0,0.0
2377,448,6,5.0,0.0
2378,448,29,5.0,0.0
2379,448,13,5.0,0.0
2380,448,5,5.0,0.0
2381,449,29,5.0,0.0
2382,449,1,5.0,0.0
2383,449,13,5.0,0.0
2384,449,29,5.0,0.0
2385,449,40,5.0,0.0
2386,450,13,5.0,0.0
2387,450,29,5.0,0.0
2388,450,56,5.0,0.0
2389,450,5,5.0,0.0
2390,450,6,5.0,0.0
2391,450,29,5.0,0.0
2392,451,5,5.0,0.0
2393,451,6,5.0,0.0
2394,451,13,5.0,0.0
2395,451,29,5.0,0.0
2396,451,29,5.0,0.0
2397,452,13,5.0,0.0
2398,452,29,5.0,0.0
2399,452,5,5.0,0.0
2400,452,6,5.0,0.0
2401,452,29,5.0,0.0
2402,453,13,5.0,0.0
2403,453,6,5.0,0.0
2404,453,5,5.0,0.0
2405,453,29,5.0,0.0
2406,453,29,5.0,0.0
2407,454,29,5.0,0.0
2408,454,13,5.0,0.0
2409,454,29,5.0,0.0
2410,454,40,5.0,0.0
2411,454,1,5.0,0.0
2412,455,29,5.0,0.0
2413,455,13,5.0,0.0
2414,455,5,5.0,0.0
2415,455,6,5.0,0.0
2416,455,29,5.0,0.0
2417,456,29,5.0,0.0
2418,456,29,5.0,0.0
2419,456,5,5.0,0.0
2420,456,13,5.0,0.0
2421,456,6,5.0,0.0
2422,457,29,5.0,0.0
2423,457,13,5.0,0.0
2424,457,6,5.0,0.0
2425,457,5,5.0,0.0
2426,457,29,5.0,0.0
2427,458,13,5.0,0.0
2428,458,29,5.0,0.0
2429,458,71,5.0,0.0
2430,458,29,5.0,0.0
2431,458,40,5.0,0.0
2432,458,1,5.0,0.0
2433,459,40,5.0,0.0
2434,459,29,5.0,0.0
2435,459,1,5.0,0.0
2436,459,29,5.0,0.0
2437,459,13,5.0,0.0
2438,460,13,5.0,0.0
2439,460,40,5.0,0.0
2440,460,29,5.0,0.0
2441,460,29,5.0,0.0
2442,460,64,5.0,0.0
2443,460,1,5.0,0.0
2444,461,11,5.0,0.0
2445,461,75,5.0,0.0
2446,461,58,3.0,0.0
2447,461,58,3.0,0.0
2448,461,75,5.0,0.0
2449,462,6,5.0,0.0
2450,462,5,5.0,0.0
2451,462,29,5.0,0.0
2452,462,13,5.0,0.0
2453,462,29,5.0,0.0
2454,463,67,5.0,0.0
2455,463,29,5.0,0.0
2456,463,29,5.0,0.0
2457,463,13,5.0,0.0
2458,463,1,5.0,0.0
2459,463,40,5.0,0.0
2460,464,1,5.0,0.0
2461,464,13,5.0,0.0
2462,464,40,5.0,0.0
2463,464,29,5.0,0.0
2464,464,29,5.0,0.0
2465,465,13,5.0,0.0
2466,465,40,5.0,0.0
2467,465,29,5.0,0.0
2468,465,1,5.0,0.0
2469,465,29,5.0,0.0
2470,466,54,4.0,0.0
2471,466,13,4.0,0.0
2472,466,29,4.0,0.0
2473,466,40,4.0,0.0
2474,466,1,4.0,0.0
2475,466,29,4.0,0.0
2476,467,1,4.0,0.0
2477,467,29,4.0,0.0
2478,467,40,4.0,0.0
2479,467,13,4.0,0.0
2480,467,29,4.0,0.0
2481,468,29,5.0,0.0
2482,468,1,5.0,0.0
2483,468,40,5.0,0.0
2484,468,13,5.0,0.0
2485,468,29,5.0,0.0
2486,469,29,5.0,0.0
2487,469,1,5.0,0.0
2488,469,40,5.0,0.0
2489,469,29,5.0,0.0
2490,469,13,5.0,0.0
2491,470,14,3.0,0.0
2492,470,23,1.0,0.0
2493,470,7,5.0,0.0
2494,470,23,1.0,0.0
2495,470,9,5.0,0.0
2496,471,1,5.0,0.0
2497,471,29,5.0,0.0
2498,471,13,5.0,0.0
2499,471,40,5.0,0.0
2500,471,67,5.0,0.0
2501,471,29,5.0,0.0
2502,472,29,5.0,0.0
2503,472,40,5.0,0.0
2504,472,1,5.0,0.0
2505,472,29,5.0,0.0
2506,472,13,5.0,0.0
2507,473,40,5.0,0.0
2508,473,13,5.0,0.0
2509,473,29,5.0,0.0
2510,473,1,5.0,0.0
2511,473,29,5.0,0.0
2512,474,40,5.0,0.0
2513,474,29,5.0,0.0
2514,474,13,5.0,0.0
2515,474,1,5.0,0.0
2516,474,29,5.0,0.0
2517,475,29,5.0,0.0
2518,475,1,5.0,0.0
2519,475,40,5.0,0.0
2520,475,29,5.0,0.0
2521,475,13,5.0,0.0
2522,476,1,5.0,0.0
2523,476,29,5.0,0.0
2524,476,79,5.0,0.0
2525,476,13,5.0,0.0
2526,476,40,5.0,0.0
2527,476,29,5.0,0.0
2528,477,6,5.0,0.0
2529,477,29,5.0,0.0
2530,477,13,5.0,0.0
2531,477,29,5.0,0.0
2532,477,5,5.0,0.0
2533,478,6,5.0,0.0
2534,478,13,5.0,0.0
2535,478,5,5.0,0.0
2536,478,29,5.0,0.0
2537,478,29,5.0,0.0
2538,479,29,5.0,0.0
2539,479,29,5.0,0.0
2540,479,1,5.0,0.0
2541,479,40,5.0,0.0
2542,479,13,5.0,0.0
2543,480,40,2.0,0.0
2544,480,13,2.0,0.0
2545,480,29,2.0,0.0
2546,480,1,2.0,0.0
2547,480,29,2.0,0.0
2548,480,80,2.0,0.0
2549,481,1,5.0,0.0
2550,481,73,5.0,0.0
2551,481,40,5.0,0.0
2552,481,13,5.0,0.0
2553,481,29,5.0,0.0
2554,481,29,5.0,0.0
2555,482,81,5.0,0.0
2556,482,37,5.0,0.0
2557,482,75,5.0,0.0
2558,482,68,5.0,0.0
2559,482,75,5.0,0.0
2560,483,29,5.0,0.0
2561,483,29,5.0,0.0
2562,483,13,5.0,0.0
2563,483,5,5.0,0.0
2564,483,6,5.0,0.0
2565,484,29,5.0,0.0
2566,484,6,5.0,0.0
2567,484,13,5.0,0.0
2568,484,29,5.0,0.0
2569,484,5,5.0,0.0
2570,485,13,5.0,0.0
2571,485,29,5.0,0.0
2572,485,6,5.0,0.0
2573,485,5,5.0,0.0
2574,485,29,5.0,0.0
2575,486,29,5.0,0.0
2576,486,6,5.0,0.0
2577,486,29,5.0,0.0
2578,486,13,5.0,0.0
2579,486,5,5.0,0.0
2580,487,29,5.0,0.0
2581,487,13,5.0,0.0
2582,487,1,5.0,0.0
2583,487,29,5.0,0.0
2584,487,40,5.0,0.0
2585,488,75,5.0,0.0
2586,488,75,5.0,0.0
2587,488,75,5.0,0.0
2588,488,75,5.0,0.0
2589,488,75,5.0,0.0
2590,489,8,5.0,0.0
2591,489,30,3.0,0.0
2592,489,77,3.0,0.0
2593,489,0,5.0,0.0
2594,489,30,3.0,0.0
2595,490,29,5.0,0.0
2596,490,29,5.0,0.0
2597,490,6,5.0,0.0
2598,490,5,5.0,0.0
2599,490,13,5.0,0.0
2600,491,29,1.0,0.0
2601,491,13,1.0,0.0
2602,491,40,1.0,0.0
2603,491,1,1.0,0.0
2604,491,29,1.0,0.0
2605,492,29,5.0,0.0
2606,492,40,5.0,0.0
2607,492,13,5.0,0.0
2608,492,29,5.0,0.0
2609,492,1,5.0,0.0
2610,493,11,4.0,0.0
2611,493,12,2.0,0.0
2612,493,50,4.0,0.0
2613,493,46,5.0,0.0
2614,493,75,4.0,0.0
2615,494,32,5.0,0.0
2616,494,22,3.0,0.0
2617,494,22,3.0,0.0
2618,494,32,5.0,0.0
2619,494,51,5.0,0.0
2620,495,53,2.0,0.0
2621,495,23,4.0,0.0
2622,495,75,5.0,0.0
2623,495,46,5.0,0.0
2624,495,23,4.0,0.0
2625,495,75,5.0,0.0
2626,496,29,1.0,0.0
2627,496,1,1.0,0.0
2628,496,13,1.0,0.0
2629,496,29,1.0,0.0
2630,496,40,1.0,0.0
2631,497,29,5.0,0.0
2632,497,5,5.0,0.0
2633,497,29,5.0,0.0
2634,497,29,5.0,0.0
2635,497,29,5.0,0.0
2636,497,6,5.0,0.0
2637,498,1,5.0,0.0
2638,498,40,5.0,0.0
2639,498,29,5.0,0.0
2640,498,13,5.0,0.0
2641,498,29,5.0,0.0
2642,499,5,5.0,0.0
2643,499,29,5.0,0.0
2644,499,6,5.0,0.0
2645,499,13,5.0,0.0
2646,499,29,5.0,0.0
2647,500,29,5.0,0.0
2648,500,29,5.0,0.0
2649,500,13,5.0,0.0
2650,500,1,5.0,0.0
2651,500,40,5.0,0.0
2652,501,18,4.0,0.0
2653,501,18,4.0,0.0
2654,501,14,3.0,0.0
2655,501,75,4.0,0.0
2656,501,42,4.0,0.0
2657,501,78,2.0,0.0
2658,501,39,2.0,0.0
2659,502,1,5.0,0.0
2660,502,29,5.0,0.0
2661,502,40,5.0,0.0
2662,502,13,5.0,0.0
2663,502,29,5.0,0.0
2664,503,29,5.0,0.0
2665,503,1,5.0,0.0
2666,503,13,5.0,0.0
2667,503,29,5.0,0.0
2668,503,71,5.0,0.0
2669,503,40,5.0,0.0
2670,504,1,5.0,0.0
2671,504,29,5.0,0.0
2672,504,40,5.0,0.0
2673,504,29,5.0,0.0
2674,504,13,5.0,0.0
2675,505,40,4.0,0.0
2676,505,29,4.0,0.0
2677,505,1,4.0,0.0
2678,505,45,4.0,0.0
2679,505,29,4.0,0.0
2680,505,13,4.0,0.0
2681,506,59,3.0,0.0
2682,506,75,5.0,0.0
2683,506,75,5.0,0.0
2684,506,58,3.0,0.0
2685,506,60,4.0,0.0
2686,507,29,5.0,0.0
2687,507,1,5.0,0.0
2688,507,13,5.0,0.0
2689,507,29,5.0,0.0
2690,507,40,5.0,0.0
2691,508,5,5.0,0.0
2692,508,29,5.0,0.0
2693,508,13,5.0,0.0
2694,508,6,5.0,0.0
2695,508,29,5.0,0.0
2696,509,29,5.0,0.0
2697,509,70,5.0,0.0
2698,509,40,5.0,0.0
2699,509,13,5.0,0.0
2700,509,1,5.0,0.0
2701,509,29,5.0,0.0
2702,510,29,5.0,0.0
2703,510,6,5.0,0.0
2704,510,5,5.0,0.0
2705,510,29,5.0,0.0
2706,510,13,5.0,0.0
2707,511,29,5.0,0.0
2708,511,40,5.0,0.0
2709,511,29,5.0,0.0
2710,511,13,5.0,0.0
2711,511,1,5.0,0.0
2712,512,29,5.0,0.0
2713,512,13,5.0,0.0
2714,512,1,5.0,0.0
2715,512,40,5.0,0.0
2716,512,29,5.0,0.0
2717,513,5,5.0,0.0
2718,513,29,5.0,0.0
2719,513,6,5.0,0.0
2720,513,29,5.0,0.0
2721,513,13,5.0,0.0
2722,514,6,5.0,0.0
2723,514,29,5.0,0.0
2724,514,29,5.0,0.0
2725,514,5,5.0,0.0
2726,514,13,5.0,0.0
2727,515,29,5.0,0.0
2728,515,67,5.0,0.0
2729,515,1,5.0,0.0
2730,515,40,5.0,0.0
2731,515,29,5.0,0.0
2732,515,13,5.0,0.0
2733,516,29,5.0,0.0
2734,516,13,5.0,0.0
2735,516,1,5.0,0.0
2736,516,40,5.0,0.0
2737,516,29,5.0,0.0
2738,517,75,5.0,0.0
2739,517,78,4.0,0.0
2740,517,75,5.0,0.0
2741,517,37,4.0,0.0
2742,517,39,4.0,0.0
2743,517,81,4.0,0.0
2744,518,29,1.0,0.0
2745,518,40,1.0,0.0
2746,518,29,1.0,0.0
2747,518,1,1.0,0.0
2748,518,13,1.0,0.0
2749,519,84,5.0,0.0
2750,519,57,5.0,0.0
2751,519,75,4.0,0.0
2752,519,84,5.0,0.0
2753,519,65,5.0,0.0
2754,519,42,5.0,0.0
2755,520,13,5.0,0.0
2756,520,75,1.0,0.0
2757,520,1,5.0,0.0
2758,520,40,5.0,0.0
2759,520,29,5.0,0.0
2760,520,29,5.0,0.0
2761,521,1,5.0,0.0
2762,521,29,5.0,0.0
2763,521,29,5.0,0.0
2764,521,40,5.0,0.0
2765,521,13,5.0,0.0
2766,522,29,5.0,0.0
2767,522,48,5.0,0.0
2768,522,13,5.0,0.0
2769,522,29,5.0,0.0
2770,522,40,5.0,0.0
2771,522,1,5.0,0.0
2772,523,29,5.0,0.0
2773,523,6,5.0,0.0
2774,523,31,5.0,0.0
2775,523,5,5.0,0.0
2776,523,31,5.0,0.0
2777,523,29,5.0,0.0
2778,524,23,5.0,0.0
2779,524,78,5.0,0.0
2780,524,75,5.0,0.0
2781,524,23,5.0,0.0
2782,524,75,5.0,0.0
2783,524,39,5.0,0.0
2784,525,13,5.0,0.0
2785,525,29,5.0,0.0
2786,525,29,5.0,0.0
2787,525,1,5.0,0.0
2788,525,40,5.0,0.0
2789,526,75,5.0,0.0
2790,526,7,5.0,0.0
2791,526,84,5.0,0.0
2792,526,23,4.0,0.0
2793,526,9,5.0,0.0
2794,526,23,4.0,0.0
2795,526,60,4.0,0.0
2796,526,75,5.0,0.0
2797,527,29,5.0,0.0
2798,527,1,5.0,0.0
2799,527,13,5.0,0.0
2800,527,40,5.0,0.0
2801,527,55,5.0,0.0
2802,527,29,5.0,0.0
2803,528,13,5.0,0.0
2804,528,6,5.0,0.0
2805,528,29,5.0,0.0
2806,528,5,5.0,0.0
2807,528,29,5.0,0.0
2808,529,78,4.0,0.0
2809,529,75,5.0,0.0
2810,529,39,4.0,0.0
2811,529,23,4.0,0.0
2812,529,23,4.0,0.0
2813,530,40,5.0,0.0
2814,530,13,5.0,0.0
2815,530,1,5.0,0.0
2816,530,29,5.0,0.0
2817,530,29,5.0,0.0
2818,531,13,5.0,0.0
2819,531,1,5.0,0.0
2820,531,40,5.0,0.0
2821,531,29,5.0,0.0
2822,531,29,5.0,0.0
2823,532,1,5.0,0.0
2824,532,13,5.0,0.0
2825,532,29,5.0,0.0
2826,532,29,5.0,0.0
2827,532,40,5.0,0.0
2828,533,29,5.0,0.0
2829,533,13,5.0,0.0
2830,533,25,4.0,0.0
2831,533,25,1.0,0.0
2832,533,1,5.0,0.0
2833,533,40,5.0,0.0
2834,533,25,4.0,0.0
2835,533,29,5.0,0.0
2836,534,13,5.0,0.0
2837,534,1,5.0,0.0
2838,534,29,5.0,0.0
2839,534,72,5.0,0.0
2840,534,40,5.0,0.0
2841,534,29,5.0,0.0
2842,535,29,5.0,0.0
2843,535,40,5.0,0.0
2844,535,29,5.0,0.0
2845,535,1,5.0,0.0
2846,535,13,5.0,0.0
2847,536,29,5.0,0.0
2848,536,40,5.0,0.0
2849,536,1,5.0,0.0
2850,536,13,5.0,0.0
2851,536,29,5.0,0.0
2852,537,29,5.0,0.0
2853,537,13,5.0,0.0
2854,537,40,5.0,0.0
2855,537,1,5.0,0.0
2856,537,29,5.0,0.0
2857,538,13,5.0,0.0
2858,538,40,5.0,0.0
